H3K4me3	H3K36me3	H3K9me3	H3K4me1	H3K27ac	H3K27me3	H3K9ac	RNAseq	DNase	GROseq	deepRloop	RLFS	GC	CTCF	RAD21
0.039	0.039	0.035	0.022	0.004	0.05	0.016	0.253	0.006	0	0.928	0	0.376	0.051	0
0.692	0.039	0.046	0.026	0.014	0.09	0.415	0.174	0.107	0.071	0.572	1	0.648	0.094	0.11
1.47	0.039	0	0	0.541	0.024	1.14	0.84	0.39	0.299	0.266	4	0.704	0.056	0.213
1.08	0	0.032	0	0.719	0.044	0.987	0.18	0.602	0.325	0.17	2	0.69	0.054	0.164
0.084	0.044	0.035	0.068	0.014	0.034	0.056	0.766	0.129	0.111	1.07	0	0.354	0.365	0.096
0.039	0.039	0.032	0.022	0.004	0.022	0.02	0.018	0.011	0.056	0.267	0	0.464	0.063	0
0.039	0.076	0.037	0.031	0.007	0.037	0.055	0.089	0.011	0.056	0.486	0	0.386	0.068	0.055
0.079	0.043	0.036	0.022	0.04	0.031	0.033	0.089	0.011	0.124	0.918	0	0.442	0.051	0.055
0.039	0.062	0.034	0.056	0.014	0.018	0.044	0.01	0.012	0.056	0.147	0	0.424	0.051	0.062
1.2	0.045	0.041	0.022	0.456	0.027	0.863	0.08	0.438	0.241	0.219	0	0.52	0.062	0.104
0	0.06	0.032	0.022	0.01	0	0.027	0.01	0.012	0.086	0.902	0	0.466	0.051	0.065
0.578	0.039	0.039	0.039	0.301	0.018	0.529	0.008	0.827	0.303	0.549	0	0.61	0.051	0.156
0.043	0.055	0.044	0.022	0.01	0.036	0.041	0.258	0.007	0.056	0.784	0	0.306	0	0
0.039	0.104	0.04	0.022	0.014	0.034	0.093	0.069	0.011	0.073	0.592	0	0.434	0	0.055
0.077	0.039	0.034	0.035	0.015	0.018	0.031	0	0.01	0.056	1.4	0	0.45	0.051	0.062
0.065	0.039	0.032	0.205	0.028	0.038	0.054	0.336	0.032	0.056	0.192	0	0.344	0.056	0.074
0.049	0.047	0.032	0.047	0.015	0.028	0.006	0.285	0.014	0.056	1.02	0	0.508	0.051	0.077
0.058	0.043	0.032	0.029	0.033	0.021	0.05	0.333	0.006	0	1.46	0	0.378	0.051	0.079
1.05	0.039	0.032	0	0.083	0.035	0.567	0.193	0.528	0.218	0.587	0	0.578	0.071	0.129
0	0.043	0.032	0.022	0.004	0.018	0.017	0.388	0.003	0.056	2.48	0	0.522	0.051	0.055
0.039	0.077	0.039	0.022	0.01	0.036	0.011	0.367	0.011	0.079	1.04	0	0.468	0	0.062
0.043	0.138	0.032	0.022	0.007	0.021	0.012	0.086	0.009	0.072	0.796	0	0.478	0.051	0.059
0.963	0.039	0.032	0.022	0.206	0.057	1.21	0.192	0.236	0.1	0.414	6	0.758	0.056	0.126
0.062	0.068	0.037	0.06	0.014	0.026	0.013	0.387	0.009	0.056	3.09	0	0.478	0	0.056
0	0.084	0.032	0.022	0.02	0.024	0.034	0.36	0.01	0.056	1.87	0	0.47	0.051	0.068
0.039	0.051	0.038	0.022	0.01	0.05	0.021	0.004	0.01	0.056	0.446	0	0.38	0.051	0.055
0.049	0.114	0.038	0.057	0.01	0.039	0.039	0.629	0.024	0.102	0.217	0	0.454	0.126	0.128
0.041	0.047	0.046	0.062	0.01	0.018	0.086	0.178	0.026	0.056	1.18	0	0.496	0.051	0.073
0.039	0.092	0	0.022	0.01	0.021	0.063	0.087	0.009	0.066	0.235	0	0.442	0.051	0.093
0.057	0.127	0.035	0.022	0.028	0.027	0.059	0.583	0.012	0.109	0.866	0	0.45	0	0.061
0.042	0.066	0.032	0.029	0.02	0.024	0.042	0.283	0.01	0	1.21	0	0.424	0.051	0.075
0.055	0.046	0.04	0.022	0.01	0.026	0.038	0.108	0.011	0.107	0.32	0	0.608	0.068	0.065
1.81	0.048	0.032	0	0.127	0.027	1.03	0.225	0.278	0.369	0.275	3	0.706	0.485	0.176
1.1	0.039	0.032	0.034	0.106	0.025	0.65	0.083	0.356	0.35	0.178	2	0.636	0.706	0.199
0.049	0.061	0.032	0.022	0.014	0.018	0.031	1.39	0.003	0.109	2.81	0	0.502	0.062	0
0.047	0.104	0.034	0.022	0.007	0.047	0.039	0.077	0.009	0.078	0.774	0	0.388	0	0.065
0.039	0.039	0.032	0.039	0.036	0.024	0.019	0.071	0.005	0.056	0.72	0	0.31	0	0.087
0.059	0.052	0.036	0.022	0.004	0.039	0.038	0.063	0.01	0.056	0.575	0	0.446	0.096	0
0.039	0.072	0.041	0.039	0.01	0.028	0.016	0.08	0.011	0.105	0.506	0	0.392	0.051	0.056
0.061	0.089	0.037	0.047	0.018	0.024	0.043	0.509	0.011	0.056	0.456	0	0.454	0.055	0.055
0.399	0.039	0.032	0.049	0.054	0.025	0.175	0.032	0.473	0.163	0.138	0	0.568	0.098	0.087
1.19	0.045	0.036	0.022	0.054	0.036	0.738	0.214	0.44	0.206	0.11	0	0.604	0.098	0.092
0.084	0	0.041	0.047	0.022	0.047	0.093	0.002	0.029	0	0.619	0	0.514	0.051	0.065
0.237	0.039	0.032	0.071	0.044	0.018	0.253	0.018	0.198	0.056	0.067	0	0.61	0.126	0.078
0	0.095	0.032	0.027	0.03	0	0.042	0.066	0.01	0.056	0.631	0	0.416	0.051	0.055
0.041	0.086	0.032	0.026	0.036	0.04	0.068	0.015	0.019	0.11	0.431	0	0.564	0.062	0.081
0.054	0.071	0.032	0.022	0.024	0.031	0.024	0.021	0.012	0	0.571	1	0.434	0.051	0.07
0.039	0.046	0.034	0.042	0.017	0.036	0.025	0.069	0.006	0	0.53	0	0.334	0	0.055
0.874	0.039	0.032	0.022	0.896	0.03	0.758	0.034	0.344	0.19	0.62	1	0.606	0.051	0.131
0.039	0.113	0.032	0	0.007	0.025	0.024	0.084	0.016	0.085	2.53	0	0.454	0.051	0.055
0.048	0.041	0.034	0.022	0.01	0.058	0.028	0.031	0.02	0.056	0.74	1	0.498	0.051	0.074
0.039	0.043	0.032	0.028	0.031	0.036	0.044	0.04	0.007	0.088	0.802	0	0.444	0.051	0.055
0.045	0.039	0.032	0.039	0.021	0.033	0.026	0.141	0.006	0.056	1.09	0	0.444	0	0.061
0.039	0.039	0.032	0.022	0.017	0.018	0.041	0.086	0.012	0	0.743	0	0.416	0.051	0.055
0.511	0.041	0.036	0.048	0.034	0.025	0.483	0.043	0.023	0.056	2.43	6	0.612	0.067	0.107
0.059	0.039	0.032	0.028	0.028	0.038	0.092	0.063	0.104	0.056	0.678	0	0.498	0.182	0.176
0.73	0.039	0.036	0.022	0.454	0.018	0.302	0.104	0.265	1.64	0.399	0	0.584	0.073	0.155
0.039	0.184	0.041	0.022	0.028	0.027	0.069	0.161	0.01	0.314	0.766	0	0.492	0.051	0.121
0.039	0.039	0.032	0.022	0.007	0.03	0.01	0.009	0.017	0.056	0.608	3	0.616	0.071	0.055
0.039	0.039	0.036	0.022	0.01	0.044	0.035	0.008	0.027	0.056	0.957	1	0.58	0.066	0.06
0.039	0.039	0.032	0	0.032	0.047	0.065	0.013	0.023	0.056	0.483	2	0.65	0.063	0.067
0.039	0.039	0	0.041	0.02	0.034	0.03	0.009	0.021	0.056	0.573	2	0.624	0.054	0.055
0.039	0.041	0.032	0.022	0.004	0.034	0.034	0.009	0.022	0	0.45	1	0.654	0.055	0.056
0.039	0.051	0.032	0.022	0.019	0.041	0.038	0.024	0.019	0.056	0.502	0	0.556	0.051	0
0.055	0.042	0.032	0.022	0.017	0.018	0.064	0.06	0.02	0.056	0.389	0	0.556	0.073	0.056
0.051	0.039	0.039	0.028	0.004	0.046	0.043	0.002	0.025	0	0.253	0	0.554	0.051	0.063
0.6	0	0.032	0.026	0.024	0.036	0.297	0.05	0.09	0.078	0.657	2	0.67	0.08	0.101
0.803	0.039	0.032	0	0.042	0.026	0.28	0.153	1.13	0.29	0.633	4	0.718	0.089	0.164
0.048	0.041	0.032	0.022	0.02	0.031	0.039	0.466	0.011	0.087	1.69	0	0.502	0.051	0.055
0.039	0.051	0.032	0.022	0.01	0.026	0.05	0.023	0.012	0.056	1.84	0	0.516	0.051	0.055
0.059	0.057	0.032	0.072	0.027	0.028	0.096	0.077	0.011	0.133	0.808	1	0.53	0.054	0.083
0.124	0	0.032	0.03	0.027	0.03	0.37	0.003	0.319	0.138	0.788	2	0.702	0.22	0.239
0.061	0.039	0.032	0.039	0.014	0.024	0.139	0.03	0.094	0.085	0.747	0	0.546	0.137	0.1
1.02	0.039	0.032	0.072	0.58	0.051	1.59	0.617	0.874	0.575	0.367	0	0.614	0.075	0.114
0.069	0.039	0.032	0.022	0.007	0.018	0.072	0.045	0.019	0	1.93	0	0.504	0.051	0.059
0.056	0.039	0.032	0.022	0.017	0.034	0.024	0.006	0.017	0.056	1.1	0	0.564	0.087	0.063
0.048	0.158	0.032	0.037	0.058	0.036	0.048	0.046	0.016	0.206	1.08	0	0.444	0.077	0.055
0.039	0.051	0.041	0.043	0.007	0.018	0.043	0.24	0.004	0.056	4.09	0	0.474	0.051	0.055
0.042	0.039	0.032	0.022	0.02	0.018	0.048	0.252	0.01	0.056	1.02	0	0.442	0.051	0.055
0.046	0.052	0.032	0.022	0.02	0.024	0.058	0.04	0.036	0.126	1.9	1	0.584	0	0.055
0.052	0.058	0.05	0.106	0.027	0.031	0.057	0.419	0.024	0.146	0.922	0	0.5	0.051	0.072
0.039	0.039	0.032	0.022	0.014	0.047	0.084	0.004	0.026	0	0.787	0	0.622	0.055	0.062
0.039	0.084	0.032	0.022	0.016	0.058	0.039	0.228	0.006	0.062	1.19	0	0.488	0.081	0.055
0.039	0.066	0.032	0.022	0.01	0.031	0.019	0.077	0.007	0.087	1.97	0	0.476	0	0.055
0.039	0.076	0.032	0.022	0.02	0.02	0.055	0.215	0.018	0.093	0.649	0	0.454	0.051	0.062
0.051	0.053	0.032	0.044	0.053	0.038	0.038	0.417	0.02	0.056	0.46	1	0.542	0.063	0.058
0.049	0.04	0.034	0.057	0.118	0.038	0.201	0.395	0.047	0.056	0.447	0	0.588	0.066	0.062
0.316	0.041	0.034	0.036	0.041	0.026	0.201	0.011	0.695	0.06	0.936	4	0.674	0.078	0.237
0.039	0.068	0.037	0.039	0.04	0.029	0.046	0.205	0.02	0.063	2.15	3	0.554	0.051	0
0.043	0.117	0.032	0.022	0.004	0.039	0.058	1.1	0.014	0.07	3.29	0	0.628	0.059	0.059
0.039	0.088	0.032	0.03	0.024	0.03	0.094	0.194	0.056	0.094	1.04	0	0.424	0.121	0.073
0	0.054	0.032	0.043	0.01	0	0.049	0.827	0.009	0.132	5.01	0	0.502	0	0.055
0.059	0.051	0.032	0.026	0.01	0	0.043	0.038	0.011	0.062	1.17	0	0.428	0.051	0.086
0.464	0.039	0.04	0.043	0.23	0	0.269	0.443	0.048	0.071	2.51	0	0.496	0.064	0.111
0.043	0.062	0.036	0.07	0.018	0	0.034	0.359	0.019	0.056	0.368	0	0.422	0.134	0.072
0.039	0.041	0.037	0.026	0.01	0.031	0.052	0.003	0.014	0	0.263	0	0.532	0	0.082
0.039	0.039	0.032	0.022	0.02	0.061	0.016	0.002	0.017	0.067	0.443	0	0.538	0.071	0.055
1.09	0.039	0.032	0.022	0.354	0.018	1.04	0.106	0.295	0.203	0.477	6	0.754	0.138	0.557
0.042	0.062	0.032	0.03	0.017	0.028	0.072	0.164	0.021	0.137	0.653	0	0.546	0.054	0.111
0	0.043	0.039	0.053	0.004	0.02	0.027	0.182	0.01	0.056	1.75	0	0.386	0.051	0.062
0.039	0.039	0.04	0.022	0.014	0.04	0.023	0.153	0.011	0.056	1.36	0	0.392	0.051	0.055
0.184	0.039	0.032	0.041	0.042	0.018	0.305	0.068	0.019	0.06	1.08	0	0.456	0.051	0.071
0.043	0.084	0.035	0.022	0.044	0.026	0.078	0.03	0.01	0.104	0.296	0	0.37	0	0.066
0.396	0.067	0.032	0.058	0.26	0.036	0.567	0.324	0.025	0.129	1	0	0.454	0.051	0.074
0.042	0.068	0.042	0.022	0.01	0.03	0.037	0.072	0.005	0.056	0.99	0	0.434	0.051	0.055
0.039	0.096	0.044	0.062	0.02	0.018	0.041	0.07	0.009	0.056	0.922	0	0.342	0.051	0.072
0	0.101	0.035	0.022	0.014	0.018	0.049	0.08	0.01	0.056	1.09	0	0.416	0.051	0.064
0.059	0.068	0.032	0.022	0.014	0.034	0.109	0.262	0.008	0.056	2.39	0	0.376	0.051	0.071
1.52	0.039	0.032	0.022	0.044	0.03	0.701	0.109	0.262	0.1	0.354	3	0.672	0.056	0.143
0.715	0.041	0.032	0.022	0.084	0.022	0.437	0.015	0.518	0.23	0.252	0	0.562	0.057	0.121
0.042	0.096	0.032	0.029	0.038	0.018	0.01	0.011	0.01	0.085	0.847	0	0.38	0.051	0.061
0.039	0.05	0.035	0.022	0.02	0.026	0.03	0.003	0.009	0.073	0.576	0	0.42	0.051	0.059
0.043	0.061	0.055	0	0.011	0.024	0.037	0.063	0.015	0.056	0.682	0	0.486	0.051	0.059
0.797	0.039	0.041	0.022	0.052	0.034	0.514	0.059	0.706	0.359	0.489	0	0.622	0.051	0.109
0.042	0.039	0	0.022	0.01	0.018	0.053	0.114	0.018	0.056	0.332	0	0.6	0.051	0.08
0.058	0.053	0.032	0.074	0.072	0.018	0.417	0.116	0.176	0.082	0.516	1	0.62	0.061	0.073
0.048	0.046	0.039	0.061	0.094	0.023	0.091	0.104	0.199	0.056	0.664	0	0.572	0.418	0.77
0.073	0.041	0.032	0.144	0.04	0.023	0.177	0.111	0.136	0.056	0.376	0	0.608	0.058	0.102
0.039	0.048	0.044	0.022	0.02	0.04	0.038	0.061	0.004	0.093	0.749	0	0.456	0.061	0.055
0.051	0.053	0.032	0.022	0.032	0.032	0.038	0.006	0.018	0.154	0.168	0	0.594	0.051	0.087
0.039	0.044	0.034	0.043	0.014	0.022	0.046	0.105	0.01	0.056	1.15	0	0.43	0.051	0.055
0.446	0.039	0.032	0.085	0.162	0.022	0.088	0.031	0.661	1.61	0.349	0	0.502	0.072	0.558
0.472	0	0.032	0.085	0.158	0.018	0.098	0.029	0.478	1.6	0.349	0	0.5	0.076	0.543
0.046	0.059	0.035	0.039	0.044	0.018	0.068	0.011	0.012	0.08	0.186	0	0.416	0.051	0.068
0.039	0.058	0.038	0.022	0.014	0.018	0.024	0.066	0.006	0.056	1.3	0	0.388	0.051	0.087
0.07	0.052	0.032	0.029	0.027	0.034	0.009	0.006	0.011	0.056	1.85	1	0.458	0.051	0.06
0.043	0.059	0.032	0.022	0.007	0	0.032	0.166	0.009	0.056	1.82	0	0.454	0.051	0.055
0.041	0.067	0.037	0.033	0.01	0.018	0.025	0.085	0.005	0	1.27	0	0.474	0.067	0.055
0.039	0.046	0.038	0.022	0.004	0.044	0.067	0.156	0.01	0.056	0.433	0	0.344	0.051	0.061
0.039	0.046	0.035	0.029	0.021	0.018	0.045	0.177	0.008	0.067	1.28	0	0.434	0.051	0.056
0.039	0.086	0.032	0.022	0.014	0	0.014	0.003	0.009	0.108	1.75	0	0.478	0.084	0
0.039	0.07	0.046	0	0.014	0.042	0.051	0.005	0.008	0.056	1.15	0	0.436	0.051	0.06
0.051	0.049	0.035	0.057	0.01	0.027	0.06	0.005	0.044	0.067	1.28	0	0.556	0.128	0.109
0	0.059	0.04	0.022	0.007	0.024	0.022	0.153	0.007	0.107	2.43	0	0.45	0	0
0.039	0.059	0.032	0.022	0.01	0.03	0.028	0.696	0.009	0.056	1.13	0	0.4	0.081	0.105
0.039	0.055	0.043	0.04	0.014	0.03	0.006	0.687	0.006	0.084	1.14	0	0.462	0	0
0.039	0.049	0.032	0.022	0.01	0.023	0.048	0.501	0.013	0.056	2.29	0	0.492	0.051	0.059
0	0.121	0.032	0.027	0.02	0.024	0.022	0.803	0.008	0.094	0.792	0	0.468	0.051	0.069
0.882	0.039	0.032	0.022	0.172	0.025	0.483	0.054	0.244	0.245	0.25	2	0.608	0.055	0.129
0.051	0.103	0.042	0.043	0.004	0.018	0.036	0.111	0.006	0.179	1.09	0	0.33	0.051	0.074
0.068	0.052	0.044	0.057	0.024	0.02	0.098	0.077	0.018	0.082	1.43	0	0.434	0.051	0.055
0.039	0.043	0.032	0.047	0.017	0.034	0.035	0.002	0.019	0.056	1.39	0	0.426	0.051	0.065
0.039	0.044	0.032	0.072	0.01	0.023	0.036	0.002	0.015	0.056	1.72	0	0.382	0.051	0.068
0.039	0.059	0.032	0.032	0.019	0.034	0.061	0.783	0.008	0.056	0.508	0	0.306	0	0.087
0.039	0.074	0.041	0.022	0.004	0.018	0.037	1.64	0.009	0.064	2.6	0	0.506	0	0.055
0.039	0.054	0.032	0.026	0.024	0.024	0.073	1.21	0.007	0.056	1.52	0	0.412	0.051	0.055
0.063	0.046	0.038	0.051	0.024	0.034	0.137	0.002	0.095	0	0.155	0	0.57	0.362	0.427
0.768	0.039	0.032	0.028	0.126	0.031	0.432	0.025	0.331	0.103	0.386	0	0.59	0.129	0.29
0.039	0.048	0.034	0.033	0.007	0.026	0.017	0.019	0.007	0.154	0.563	0	0.342	0.051	0
0.041	0.057	0.032	0.04	0.007	0.018	0.023	0.35	0.013	0.056	0.441	2	0.48	0.051	0.055
0.049	0.102	0.032	0.022	0.01	0.045	0.031	0.434	0.008	0.056	1.13	0	0.444	0.051	0.087
0.039	0.053	0.032	0.022	0.054	0.018	0.04	0.004	0.015	0.1	0.126	0	0.458	0.051	0.065
0.039	0.055	0.032	0.022	0.007	0.029	0.013	0.192	0.013	0.056	1.84	0	0.444	0.053	0.055
0.039	0.039	0.032	0	0.004	0.018	0.031	0.003	0	0.056	1.25	0	0.396	0	0
0.878	0.039	0.036	0.022	0.049	0.024	0.658	0.274	0.216	0.105	0.408	1	0.69	0.104	0.22
0.039	0.046	0.039	0.022	0.02	0.027	0.009	0.226	0.009	0	0.978	0	0.408	0.051	0.063
0.079	0.051	0.047	0.032	0.01	0.023	0.036	0.247	0.017	1	0.255	0	0.392	0.051	0.07
0.039	0.039	0.037	0.113	0.228	0.036	0.039	0.041	0.018	0.056	0.11	0	0.368	0.051	0.075
0.846	0	0.06	0	0.176	0.025	1.13	0.111	0.225	0.098	0.347	2	0.714	0.087	0.314
0.078	0.046	0.032	0.142	0.043	0.032	0.097	0.552	0.051	0.056	1.69	0	0.398	0.051	0.074
0.042	0.044	0.038	0.022	0.01	0.03	0.023	0	0.009	0	0.578	0	0.406	0.051	0.055
0.043	0.044	0.037	0.022	0.01	0.034	0.024	0.004	0.009	0	0.788	0	0.402	0.051	0.07
0.039	0.075	0.043	0.022	0.01	0.025	0.007	0.054	0.013	0.056	0.224	0	0.516	0.057	0.055
0.039	0.072	0.032	0.039	0.014	0.018	0.007	0.684	0.005	0.056	0.373	0	0.33	0.051	0
0.054	0.051	0.032	0.022	0.025	0.018	0.032	0.322	0.012	0	1.93	0	0.414	0.051	0.055
0.741	0.039	0.036	0.022	0.975	0.018	0.418	0.021	0.635	0.341	0.276	1	0.558	0.055	0.165
0.546	0.039	0.032	0.022	0.659	0.022	0.355	0.019	0.773	0.527	0.315	0	0.55	0.054	0.176
0.039	0.042	0.034	0.022	0.028	0.018	0.024	0.045	0.01	0.056	0.63	0	0.432	0	0.056
0.039	0.057	0.037	0.039	0.01	0.027	0.047	0.238	0.012	0.084	0.518	0	0.42	0.057	0.057
0.039	0.065	0.035	0.061	0.007	0.039	0.038	0.229	0.017	0.056	0.46	0	0.484	0.057	0.112
0.039	0.061	0.032	0.022	0.033	0.023	0.007	0.112	0.009	5.61	0.931	0	0.488	0.051	0.055
0.039	0.09	0.035	0.022	0.017	0.043	0.025	0.01	0.013	0.062	0.466	0	0.49	0.051	0.056
0.059	0.21	0.036	0.022	0.017	0.029	0.027	0.633	0.011	0.066	0.851	0	0.47	0.051	0
0.718	0.039	0.032	0.022	0.329	0.069	0.213	0.038	0.367	0.119	0.339	7	0.718	0.082	0.551
0.043	0.145	0.032	0.022	0.007	0.035	0.015	0.319	0.013	0.111	1.11	0	0.438	0.051	0
0.039	0.064	0.032	0.022	0.004	0.024	0.006	0.213	0.014	0.056	1.45	0	0.528	0	0.055
0.039	0.189	0.042	0	0.017	0.038	0.023	0.142	0.011	0.244	0.146	0	0.442	0.051	0.06
0.427	0.097	0.036	0.06	0.217	0.021	0.166	2.82	0.119	0.096	0.324	0	0.436	0.308	0.076
0.039	0.086	0.032	0.035	0.02	0	0.028	0.077	0.01	0.142	0.269	0	0.402	0.051	0.055
0	0.138	0	0.03	0.017	0.025	0.032	0.504	0.013	0.066	0.858	0	0.422	0.051	0.07
0.069	0.039	0.05	0.022	0.014	0.033	0.037	0.015	0.03	0	0.725	4	0.518	0.093	0.172
0.05	0.053	0.032	0.022	0.007	0.018	0.014	0.04	0.009	0.106	1.4	0	0.496	0.057	0.061
0.045	0.21	0.046	0.032	0.014	0.047	0.046	0.796	0.015	0.446	0.776	0	0.418	0.051	0.083
0.134	0.046	0.036	0.091	0.22	0.035	0.22	0.004	0.12	0.082	0.779	0	0.458	0.054	0.08
0.061	0.049	0.032	0.022	0.007	0.021	0.057	0.003	0.016	0.056	0.38	0	0.598	0.051	0.058
0	0.041	0.032	0.022	0.02	0.035	0.044	0	0.017	0	0.155	0	0.582	0.054	0.059
0.039	0.039	0.039	0.022	0.01	0.033	0.018	0	0.014	0	0.201	0	0.608	0.051	0.068
0.057	0.04	0.032	0.022	0.004	0.029	0.03	0	0.014	0	0.228	0	0.596	0.051	0.057
0.039	0.039	0.032	0.022	0.004	0.032	0.052	0	0.02	0	0.238	1	0.622	0.058	0.055
0.039	0.039	0.032	0.022	0.01	0.037	0.008	0.002	0.03	0	0.13	0	0.556	0.051	0.08
0.044	0.039	0.041	0.03	0.018	0.033	0.035	0	0.056	0.056	0.188	0	0.514	0.058	0.055
0.079	0.039	0.032	0.032	0.014	0.158	0.136	0	0.069	0	0.347	0	0.516	0.285	0.591
0.039	0.042	0.049	0.056	0.007	0.025	0.111	0.062	0.015	0.107	0.916	0	0.608	0.051	0.072
0.039	0.073	0.032	0.022	0.007	0.023	0.036	0.02	0.02	0.056	0.802	2	0.608	0.054	0.055
0.833	0.042	0.032	0.022	0.219	0.024	0.361	0.051	0.584	0.553	0.169	1	0.594	0.053	0.106
0.567	0.039	0.032	0.026	0.057	0.024	0.498	0.17	0.188	0.318	0.19	0	0.624	0.053	0.133
0.039	0.055	0.036	0.06	0.007	0.045	0.022	0.003	0.011	0	0.424	0	0.444	0.051	0.055
0.046	0.049	0.032	0.037	0.007	0.028	0.045	0.006	0.046	0.056	0.361	0	0.474	0.059	0.078
0.042	0.136	0.032	0.022	0.01	0.024	0.021	0.753	0.007	0.067	0.813	0	0.406	0.051	0.055
0.045	0.118	0.032	0.022	0.01	0.018	0.016	1.91	0.011	0.088	0.551	0	0.444	0.051	0.062
0.039	0.089	0.04	0.022	0.032	0.018	0.005	0.075	0.008	0.056	0.266	0	0.406	0.051	0.067
0.039	0.083	0.05	0.026	0.01	0.029	0.005	0.141	0.006	0.087	0.945	0	0.39	0.051	0.055
0.039	0.048	0.034	0.032	0.02	0.029	0.036	0.028	0.022	0.082	0.197	0	0.532	0.058	0.06
0.052	0.041	0	0.064	0.082	0.028	0.025	0.076	0.019	0	0.188	0	0.556	0.073	0.071
0.039	0.05	0.032	0.036	0.018	0.158	0.037	0.065	0.009	0	0.094	0	0.422	0	0.062
0.039	0.043	0.037	0.048	0.01	0.021	0.024	1.85	0.016	0.11	0.41	0	0.426	0.051	0.056
0.046	0.104	0.037	0.072	0.018	0.022	0.032	1.36	0.012	0.138	1.28	2	0.496	0.051	0.062
0.824	0.039	0	0.022	0.073	0.039	0.254	0.057	0.272	0.101	0.174	0	0.656	0.059	0.268
0.052	0.044	0.032	0.039	0.014	0.041	0.046	0.003	0.422	0	0.179	0	0.598	0.912	2.44
0.042	0.064	0.032	0.022	0.007	0.037	0	0.142	0.008	0.084	1.34	0	0.426	0.051	0.055
0	0.141	0.036	0.022	0.018	0.083	0.038	0.446	0.014	0	0.137	0	0.464	0.051	0.055
0.042	0	0.032	0.022	0.039	0.029	0.085	0.002	0.017	0	0.23	2	0.598	0.051	0.076
0.039	0.039	0.039	0.022	0.01	0.028	0.021	0.002	0.017	0	0.193	2	0.636	0.051	0.071
0.511	0	0.034	0	0.01	0.046	0.918	0.316	0.325	0.118	0.307	9	0.832	0.051	0.135
0.048	0.063	0.041	0.033	0.05	0.018	0.046	8.87	0.006	0.056	0.554	0	0.406	0.051	0.062
0.039	0.062	0.036	0	0.01	0.05	0.031	3.31	0.004	0.946	1.15	0	0.446	0	0.055
0.039	0.052	0.032	0.03	0.007	0.036	0.018	1.86	0.009	0.105	1.59	0	0.478	0.051	0.064
0.041	0.045	0.04	0.23	0.175	0.028	0.037	0.095	0.021	0.083	0.434	0	0.398	0.051	0.065
1.44	0.039	0.041	0.022	1.01	0.032	1.34	0.205	0.266	0.213	0.391	3	0.716	0.097	0.309
0.039	0.054	0.032	0.064	0.007	0.018	0.017	0.314	0.007	0.074	0.558	0	0.516	0.051	0
0.041	0.128	0.035	0.028	0.014	0.032	0.028	0.079	0.008	0.056	0.434	0	0.474	0.068	0.055
0	0.051	0.032	0.049	0.007	0.018	0.006	0.306	0.007	0.099	1.64	0	0.506	0.051	0.055
0.039	0.041	0.036	0.039	0.014	0.024	0.133	0.065	0.029	0.056	0.132	1	0.63	0.053	0.082
0.039	0.041	0.032	0.032	0.033	0.037	0.081	0.055	0.021	0.056	0.203	0	0.574	0.063	0.084
0.039	0.039	0.032	0.022	0.004	0.022	0.032	0.058	0.016	0.056	0.694	7	0.552	0.053	0.055
0.976	0.039	0.036	0	0.233	0.018	0.691	0.075	0.758	0.297	0.357	2	0.71	0.068	0.1
1.2	0.039	0.035	0	0.302	0.018	0.891	0.094	0.529	0.253	0.358	2	0.668	0.066	0.099
0.039	0.079	0.04	0.022	0.004	0.018	0.005	0.141	0.01	0.056	2.06	0	0.402	0.051	0.065
0.039	0.109	0.033	0.042	0.02	0	0.022	0.524	0.009	0.056	0.951	0	0.392	0.051	0.056
0.049	0.05	0.034	0.089	0.029	0.036	0.058	0.605	0.011	0.08	0.248	0	0.386	0.051	0.055
0.039	0.137	0.044	0.028	0.004	0.018	0.006	0.475	0.007	0.139	1.05	0	0.344	0.051	0.055
0.045	0.039	0.032	0.022	0.014	0.018	0.075	0.006	0.042	0.056	0.311	0	0.61	0.057	0.06
0.079	0.039	0.039	0.022	0.106	0.023	0.13	0.013	0.23	0.07	1.3	0	0.45	0.369	0.445
0.039	0.041	0.074	0.033	0.014	0.032	0.04	0.016	0.017	0.062	0.121	0	0.478	0.055	0.056
0.039	0.089	0.035	0.039	0.066	0.024	0.014	0.334	0.01	0.137	2.46	0	0.476	0.055	0.055
0.039	0.096	0.036	0.022	0.014	0	0.018	0.012	0.008	0.07	1.62	0	0.422	0.051	0.07
0.348	0.039	0.05	0.06	0.074	0.028	0.196	0.026	0.269	0.105	0.295	0	0.65	0.301	0.375
0	0.039	0.044	0.022	0.017	0.018	0.024	0.077	0.009	0	0.171	0	0.418	0	0.075
0.054	0.045	0.042	0.032	0.01	0.022	0.05	3.04	0.008	0.056	0.327	0	0.362	0.058	0
0.05	0.039	0.038	0.034	0.043	0.026	0.057	0.002	0.031	0.056	0.394	0	0.588	0.055	0.081
0.041	0.039	0.041	0.022	0.014	0.037	0.046	0.002	0.017	0.056	1.95	0	0.502	0.051	0.088
1.18	0.039	0.032	0.022	0.427	0.032	1.01	0.148	0.356	0.32	0.21	3	0.694	0.215	0.216
1.23	0.039	0.032	0.072	0.431	0.028	1.03	0.168	0.241	0.33	0.204	3	0.692	0.209	0.201
0.046	0.043	0.034	0.046	0.024	0.018	0.074	0.113	0.013	0	0.917	1	0.536	0.056	0.055
