H3K9ac	H3K9me3	H3K27me3	H3K4me3	H3K36me3	H3K27ac	H3K4me1	RNA_seq	DNase	GRO_seq
0.271	0.018	0.022	0.11	0.071	0.632	0.173	0.018	0.133	0.0101
0	0.007	0.025	0.044	0.223	0.215	0.082	5.55	0.035	0.345
0	0.016	0.016	0.038	0.157	0.231	0.14	0.87	0.032	0.413
0.259	0.011	0.033	0.098	0.093	0.19	0.1	0.077	0.061	0.147
0	0.018	0.041	0.038	0.085	0.093	0.082	0.137	0.037	0.108
0.619	0.025	0.016	0.952	0.15	1.46	0.082	5.41	0.092	1.5
0	0.058	0.04	0.05	0.071	0	0	0.004	0.032	0
0.053	0.023	0.038	0	0.071	0.063	0	0.112	0	0.00236
1.2	0.017	0.016	0.964	0.084	2.85	0.082	1.91	0.289	0.354
0.04	0.033	0.037	0.038	0.084	0.063	0.082	0.498	0	0.0162
0	0.019	0.082	0	0.092	0.063	0.082	0.362	0.032	0.0304
0	0.021	0.016	0.062	0.079	0.063	0.082	0.864	0.032	0.045
0.16	0.047	0.032	0.053	0.123	0	0.082	0.188	0.032	0.00133
0	0.007	0	0.038	0.081	0	0.082	3.36	0.036	0.0527
0	0.027	0.058	0.05	0.151	0	0.098	5.32	0.032	0.0807
0	0.016	0.019	0.06	0.097	0.063	0	0.076	0.032	5e-04
0	0.028	0.016	0.06	0.086	0.162	0.082	0.279	0.032	0.0385
0	0.022	0.016	0	0.088	0.246	0.082	0.004	0.037	0.0149
0	0.02	0.016	0.058	0.094	0	0.082	0.323	0.04	0.0627
0.164	0.016	0.042	0.101	0	0.107	0	0.004	0.219	0.00164
0	0.015	0.035	0	0.071	0	0.082	0.004	0.056	0.00375
0	0.025	0.016	0.056	0	0.063	0.1	0.004	0.05	0.0075
0.084	0.031	0.05	0.116	0.108	0.063	0.128	0.004	0.04	0.0015
0.282	0.037	0.02	0.04	0.122	0	0.082	0.004	0.039	0.0255
0.259	0.024	0.026	0.419	0.071	0.485	0	0.583	0.24	0.0427
0	0.024	0.032	0.038	0.071	0.162	0	0.324	0.032	0.007
0	0.02	0.042	0.044	0.071	0.063	0	0.167	0.035	0.0899
0	0.024	0.016	0	0.079	0.063	0.082	0.048	0.032	0.0525
0.302	0.024	0.016	0.079	0.071	0	0	0.02	0.032	0.0331
0	0.023	0.045	0	0.118	0.063	0.082	0.241	0.032	0.0434
0.426	0.007	0.05	0.09	0.081	0.063	0	0.269	0.032	0.0358
0	0	0.016	0.129	0.071	0.063	0.109	0.422	0.032	0.00955
0	0.007	0.016	0	0.076	0.063	0.082	0.458	0.043	0.0833
0	0.016	0.041	0.038	0.111	0	0.082	0.394	0.032	0.0893
0.346	0.023	0.025	0.065	0.172	0.063	0.082	0.952	0.037	0.0588
0	0.026	0.03	0.052	0.071	0.063	0	0.057	0.032	0.0797
0	0.028	0.016	0.038	0.169	0.063	0	0.703	0.032	0.0187
0	0.016	0.037	0	0	0.063	0.082	0.178	0.032	0.0414
0.594	0.007	0.031	0.376	0.088	0.739	0.102	0.714	0.12	0.312
0	0.05	0.022	0.038	0.154	0.099	0	0.312	0.061	0.0491
0.067	0.085	0.141	0.187	0.071	0.063	0.118	0.084	0.032	0.00421
1.13	0.022	0.016	0.504	0.097	1.41	0	0.367	0.535	0.256
0	0	0.029	0.038	0.096	0.135	0.114	0.325	0.038	0.294
0.238	0.018	0	0.065	0.079	0.114	0.082	3.23	0.032	0.0645
0	0.007	0.026	0	0.147	0.063	0.118	0.343	0.034	0.0915
0	0.026	0.016	0.052	0.154	0.063	0	0.804	0.032	0.0751
0.163	0.028	0.016	0.038	0.071	0.063	0.082	0.412	0.044	0.0454
0.606	0.036	0.016	0.085	0.076	0.063	0	0.985	0.036	0.0329
0	0.007	0.022	0	0.177	0.063	0.082	0.967	0.051	0.0669
0	0.037	0.058	0.075	0.114	0.063	0.082	1	0.034	0.0616
0.29	0.011	0.022	0.075	0.118	0.088	0.082	0.398	0.032	0.0901
0.188	0.032	0.016	0.038	0.093	0.063	0.082	8.52	0.034	0.226
0	0.007	0.036	0.054	0.071	0.083	0.082	0.088	0.042	0.0015
0.322	0.015	0	0.04	0.076	0.114	0	0.215	0.05	0.0299
0	0.019	0.037	0.057	0.108	0.063	0	0.261	0.045	0.0552
0.171	0.015	0.045	0.104	0	0.212	0	0.144	0	0.0216
0.04	0.028	0.039	0.048	0.091	0.088	0.082	0.125	0.032	0.0299
0	0.007	0.02	0	0.108	0.212	0.082	0.261	0	0.136
0	0.037	0.037	0.047	0.071	0.063	0.118	0.038	0.032	0.104
0	0.015	0	0	0.114	0.063	0.082	0.33	0.038	0.0965
0	0.019	0.016	0.044	0.11	0	0	0.455	0.032	0.0384
0	0.016	0.016	0.038	0.096	0.097	0.082	0.184	0.068	0.0127
0	0.024	0.058	0.038	0.104	0.063	0.082	0.128	0.032	0.0268
0.206	0.021	0.044	0.044	0.092	0.063	0	0.126	0.036	0.298
0	0.007	0.024	0.092	0.243	0.063	0.094	0.284	0.038	0.018
0.282	0.021	0.05	0	0.095	0.063	0.126	0.379	0.049	0.014
0.146	0.007	0.022	0.051	0.132	0.063	0.082	0.388	0.032	0.029
1.35	0.023	0.034	0.073	0.077	0.063	0.118	0.358	0.032	0.0388
0.198	0.007	0.016	0	0.11	0.08	0.082	0.474	0.032	0.018
0.364	0.034	0.016	0.133	0.071	0.197	0.196	0.346	0.036	0.123
0	0.045	0.062	0.038	0.1	0.138	0	0.019	0.041	0.0592
0.206	0.022	0.041	0.078	0.14	0.063	0	0.004	0.032	0.0555
0.487	0	0.04	0.344	0	0.312	0.082	0.004	0.892	0.0599
0	0.06	0.028	0.13	0.188	0	0.082	0.078	0.032	0.162
0.647	0.02	0.041	0.665	0.071	0.414	0	0.121	0.324	0.0579
0	0.007	0.016	0.038	0.107	0.063	0.082	1.08	0.032	0.0276
0	0.021	0.052	0.052	0.125	0.063	0	0.062	0.047	0.0581
0.228	0.007	0.04	0.038	0.071	0.063	0.154	0.004	0.113	0.00261
0.362	0.015	0.039	0.234	0.071	0.266	0	0.061	0.116	0.00936
0.206	0.007	0.016	0.038	0.126	0.063	0	0.128	0.032	0.0124
0	0.02	0.022	0.038	0.09	0.083	0	0.138	0.045	0.0071
0.198	0.022	0.042	0.056	0.087	0.215	0.106	0.138	0.047	0.0136
0	0.019	0.046	0.082	0.086	0.088	0	0.177	0.041	0.00936
0	0.007	0.046	0.129	0.115	0.063	0.082	0.119	0.041	0.00336
0.42	0.017	0.029	1.26	0	1.14	0.082	5.71	1.1	0.109
0.282	0.015	0.025	0.062	0.071	0.063	0.092	6.12	0.032	0.22
0	0.007	0.016	0.089	0.087	0.063	0.082	8.9	0.032	0.148
0	0.007	0.047	0.061	0.081	0	0	0.141	0.05	0.00523
0.075	0.014	0.016	0.065	0.071	0.123	0.121	0.644	0.044	0.0543
0	0.02	0.027	0.134	0.102	0.097	0.135	0.709	0.032	0.0197
0	0.019	0.037	0.038	0.092	0.063	0	0.741	0.06	0.0536
0.04	0.04	0.016	0.046	0.127	0.063	0.082	0.072	0.044	0.0559
0	0.014	0.033	0.06	0.152	0.063	0.082	93.9	0.048	0.0811
0	0.025	0.037	0.042	0.106	0	0	0.013	0.032	0.004
0	0.007	0.016	0.043	0.143	0.084	0.082	0.004	0.04	0.0147
0	0.022	0.037	0.052	0.093	0.063	0.082	0.018	0.236	0.0117
0	0.089	0.022	0.04	0.106	0.097	0.082	0.028	0.034	0.00764
0	0.007	0.049	0.048	0.176	0	0.082	0.028	0.034	0.0114
0	0.007	0.034	0.114	0	0.165	0.143	0.004	0.202	0.00344
0.352	0	0.016	0.051	0.126	0.128	0.149	0.004	0.129	0.00645
0.188	0.022	0.021	0.048	0.13	0.197	0.082	0.486	0.034	0.00256
0	0.029	0.037	0.056	0.166	0.316	0.082	0.458	0.04	0.0035
0	0.014	0.037	0.082	0.071	0.104	0.153	0.462	0.121	0.00556
0	0.052	0.038	0.062	0.129	0.063	0.082	0.401	0.034	0.00885
0	0.013	0.031	0.038	0.079	0.063	0.082	0.061	0.032	0.166
1.17	0.032	0.029	0.576	0.091	0.527	0.096	1.29	0.159	0.151
0	0.046	0.028	0.068	0.079	0.086	0.094	0.051	0.089	0.0509
0.04	0.012	0.035	0.062	0.142	0.197	0.1	0.563	0.041	0.0165
0.51	0.028	0.02	0.082	0.079	0.063	0.151	0.178	0.046	0.0753
0.04	0.022	0.016	0.069	0.089	0	0.082	0.204	0.032	0.016
0.04	0.035	0.038	0.09	0.086	0.063	0.131	0.293	0.055	0.00732
0	0.03	0.049	0.038	0.101	0.104	0.082	0.58	0.034	0.0424
0.475	0.016	0.038	0.038	0.147	0.063	0.082	2.34	0.062	0.182
0.489	0.031	0.053	0.205	0.071	0.152	0.118	0.125	0.051	0.478
0	0.034	0.041	0.053	0.114	0.13	0.13	0.004	0.049	0.0142
0	0.022	0.025	0.038	0.071	0.088	0.094	0.084	0.042	0.02
0.047	0.045	0.041	0.05	0.112	0.114	0.117	0.006	0	0.0015
0	0.028	0.063	0.057	0.103	0.063	0.089	0.128	0.035	0.003
0	0.007	0.063	0.066	0	0.09	0.082	0.004	0.083	0.0284
0	0.033	0.041	0.05	0.071	0.063	0.121	0.004	0.032	0.0174
0.832	0.013	0.049	0.044	0.071	0.097	0.106	0.004	0.032	0.0111
0	0.022	0.027	0.084	0	0	0.082	0.004	0.032	0.0123
0.123	0.021	0.046	0.038	0.071	0	0.154	0.004	0.035	0.019
0	0.017	0.052	0.06	0.071	0.063	0.09	0.004	0.036	0.0157
0	0.021	0.043	0.066	0.071	0.271	0.167	0.062	0.087	0.0859
0.206	0.035	0.03	0.089	0.122	0.147	0.105	0.173	0.072	0.0711
0	0.018	0.027	0.051	0.071	0.063	0	0.116	0.054	0.0326
0	0.012	0.032	0.058	0.126	0.063	0.082	0.463	0.034	0.0189
0.38	0.018	0.06	0.125	0.071	0	0.106	0.315	0.05	0.00973
0	0.034	0.016	0.038	0.18	0.063	0	0.022	0.032	0.0307
0	0.007	0.032	0.056	0.119	0.231	0.082	1.71	0.032	0.144
0	0.007	0.036	0.056	0.079	0.063	0.082	1.06	0.034	0.0347
0	0.012	0.037	0.04	0.125	0.316	0.118	0.142	0.033	0.197
0	0.026	0.053	0.041	0.085	0.113	0.082	0.222	0.032	0.148
0.595	0	0.03	0.276	0.192	0.086	0.082	0.241	0.058	0.282
0	0.039	0.035	0.042	0.119	0.063	0.082	0.663	0.032	0.107
0	0.022	0.026	0.046	0.107	0.189	0.102	2.2	0.057	0.0668
0	0.016	0.026	0.038	0.081	0.063	0.082	0.052	0.032	0.0142
0	0.021	0.072	0.066	0.137	0.138	0.105	0.086	0.047	0.0116
0.248	0.026	0.029	0.063	0.112	0.063	0.092	0.079	0.049	0.0083
0.04	0.032	0.052	0.038	0.084	0	0	0.08	0.04	0.00275
0.233	0.007	0.016	0.142	0.081	0.099	0.1	0.093	0.062	0.0325
0	0.027	0.061	0.044	0.124	0	0	0.3	0.032	0.0117
0.1	0.015	0.043	0.05	0.071	0	0	0.15	0.048	0.00736
0	0.007	0.045	0	0.071	0	0.082	0.004	0.034	0.00618
0	0.029	0.016	0.06	0.155	0.063	0	6.7	0.043	0.574
0.417	0.014	0.016	0.044	0.15	0	0.082	0.799	0.046	0.0436
0.04	0.007	0.016	0.038	0.226	0.063	0.082	0.901	0.032	0.0806
0.255	0.007	0.016	0.128	0.081	0.063	0	0.703	0.032	0.1
0.606	0.016	0.016	0.05	0.127	0.063	0	0.199	0.034	0.0212
0.282	0.021	0.016	0.056	0.071	0.063	0.082	0.519	0.044	0.0185
0	0.007	0.037	0.07	0.089	0.063	0.102	4.91	0.046	0.0615
0.049	0.022	0.029	0.056	0.071	0.063	0.115	0.902	0.055	0.0015
0	0.012	0.038	0.065	0.096	0	0.109	0.86	0.032	0.00233
0	0.028	0.02	0.097	0.086	0.063	0.199	5.49	0.04	0.034
0	0.012	0.058	0.055	0.071	0.097	0.082	0.045	0.035	0.144
0	0.017	0.033	0.094	0.089	0.063	0.117	0.331	0.032	0.0225
0	0.014	0.042	0.047	0.079	0.181	0.092	1.4	0.032	0.125
0.04	0.011	0.029	0.108	0.087	0.163	0.082	0.028	0.036	0.181
0.683	0.023	0.032	0.056	0.134	0.252	0.135	0.074	0.092	0.094
0.255	0.007	0.05	0.103	0.084	0.095	0.114	0.179	0.067	0.137
0.086	0.007	0.049	0.047	0.071	0.063	0.082	0.34	0.044	0.154
0	0.03	0.021	0.04	0.217	0.078	0.115	0.542	0.064	0.127
0.489	0.015	0.026	0.047	0.071	0	0.082	0.695	0.045	0.0344
0	0.007	0.016	0.047	0.117	0.08	0.082	0.859	0.035	0.0184
0	0.02	0.058	0.084	0.071	0.114	0.092	0.006	0.047	0.00217
0.822	0.007	0.016	0.134	0	0.446	0.11	0.083	0.44	0.0991
0	0.017	0.058	0.038	0.085	0.097	0.09	0.427	0.037	0.0424
0	0.031	0.045	0.078	0.097	0.172	0.147	0.009	0.05	0.00945
0	0.022	0.042	0.055	0	0.189	0.092	0.033	0.038	0.0125
0	0.019	0.048	0	0.142	0	0.082	0.028	0.033	0.00582
0	0.007	0.033	0.073	0.115	0.063	0.082	0.03	0.048	0.00811
0	0.031	0.042	0.064	0.071	0.063	0.082	1.06	0.067	0.00464
0	0.035	0.021	0.064	0.071	0.063	0.082	0.958	0.032	0.0264
0.164	0.038	0.044	0.082	0.12	0.163	0.118	0.082	0.07	0.117
0	0.007	0.045	0.085	0.154	0.063	0.082	0.628	0.046	0.0694
0	0.007	0.062	0.038	0.071	0	0.082	0.12	0.04	0.0085
0.075	0.02	0.055	0.061	0.081	0.093	0.082	0.101	0.045	0.004
0.17	0.025	0.027	0.089	0.134	0	0	0.304	0.063	0.0639
0	0.021	0.063	0.073	0.101	0	0.082	0.414	0.036	0.143
0.086	0.022	0.052	0.049	0.089	0.063	0.098	0.38	0.033	0.0426
0.04	0.012	0.023	0.065	0.172	0.063	0.082	0.155	0.04	0.0525
0	0.023	0.034	0.094	0.071	0.063	0.082	0.213	0.038	0.011
0	0.028	0.037	0.064	0.071	0.063	0.082	0.36	0.033	0.0501
0.198	0.013	0.045	0.805	0.071	1.27	0.082	0.337	1.41	0.316
0.18	0.02	0.016	0	0.185	0.063	0	0.554	0.032	0.0409
0	0.024	0.016	0.097	0.071	0.063	0.082	0.051	0.041	0.0678
0.224	0.025	0.028	0.086	0.071	0.186	0.139	0.05	0.295	0.301
0.196	0.03	0.028	0.561	0.071	0.329	0.111	0.061	0.251	0.168
0.543	0.007	0.032	0.724	0.071	0.623	0	2.22	0.203	0.0873
0	0.019	0.033	0.08	0.071	0.078	0.168	2.07	0.038	0.0887
0	0.021	0.031	0.118	0.071	0	0.082	0.049	0.038	0.068
0	0.033	0.039	0.038	0.071	0.146	0.122	0.091	0.055	0.00918
0.04	0.028	0.041	0.042	0.071	0.063	0.082	0.004	0.036	0.00895
0.363	0.014	0.041	0.08	0.094	0.063	0.082	0.004	0.034	0.0539
0	0.017	0.033	0.098	0.097	0	0.082	0.006	0.039	0.0466
0	0.031	0.035	0.038	0.117	0.063	0.082	0.004	0.042	0.0235
0	0.022	0.02	0.038	0.087	0.063	0.143	0.04	0.039	0.0445
0	0.017	0.035	0.063	0.079	0.063	0.082	0.004	0.037	0.00228
0	0.042	0.038	0.092	0.071	0	0.082	0.042	0.044	0
0.248	0.019	0.016	0.409	0.071	0.493	0.082	0.335	0.117	0.0526
0.229	0.029	0.016	0.251	0	0.455	0.082	0.044	0.089	0.0991
0.128	0.007	0.032	0.959	0	0.867	0	0.76	0.996	0.0956
0.254	0.007	0.049	0.138	0.071	0	0.149	0.078	0.057	0.102
0.113	0.028	0.042	0.094	0.071	0	0.138	1.05	0.032	0.00881
0	0.007	0.042	0.054	0.121	0.063	0.082	0.117	0.048	0.271
0.135	0.007	0.043	0.088	0.104	0.063	0.094	0.532	0.044	0.0229
0	0.014	0.032	0.089	0.083	0	0.082	1.27	0.036	0.0203
0.41	0.007	0.035	0.105	0.096	0.063	0	0.115	0.032	0.0304
0.584	0.017	0.048	0.867	0.071	1.07	0.163	0.475	0.215	0.124
0.243	0.039	0.028	0.803	0	0.668	0.082	1.48	0.453	27
0.72	0.007	0.037	0.056	0.092	0.114	0	0.115	0.039	0.0484
0.224	0.024	0.058	0.047	0.087	0.063	0.098	1.59	0.037	0.0369
0	0.034	0.03	0.052	0.089	0	0	1.22	0.034	0.0258
0	0.007	0.02	0.066	0.152	0.099	0.128	1.13	0.041	0.0371
0	0.007	0.016	0.038	0.096	0.063	0	0.592	0.033	0.0594
0	0.039	0.036	0.042	0.093	0.097	0.094	0.295	0.039	0.0274
0.212	0.02	0.041	0.097	0.101	0.114	0.082	1	0.04	0.0155
0	0.02	0.038	0.088	0.097	0.08	0.082	0.248	0.056	0.0446
0	0.007	0.088	0.074	0.159	0.063	0.082	0.598	0.042	0.294
0.273	0.007	0.04	0.333	0	0.854	0.106	0.162	1.23	0.616
0	0.032	0.031	0.058	0.071	0.063	0.082	0.436	0.033	0
0	0.015	0.016	0.043	0.109	0.138	0	0.199	0.039	0.0224
0.141	0.016	0.028	0.044	0.134	0.063	0.174	0.742	0.032	0.177
0.188	0.041	0.026	0.381	0.071	0.33	0.102	2.47	0.062	0.0233
0.606	0.018	0.025	0.08	0.129	0.063	0.082	3.07	0.038	0.1
0	0.021	0.016	0.046	0.076	0.063	0.082	0.443	0.041	0.0344
0	0.039	0.026	0.043	0.127	0	0.098	0.112	0.034	0.0326
0.562	0.03	0.03	0.044	0.107	0.143	0.082	33.8	0.052	0.0675
0.363	0.007	0.068	0.068	0.071	0.063	0.13	0.094	0.042	0.0525
0	0.007	0.024	0.078	0.071	0.078	0.098	0.135	0.051	0.1
0	0.024	0.052	0.054	0.071	0.063	0.09	0.004	0.035	0.0113
0.188	0.034	0.029	0.15	0.082	0.063	0.126	0.03	0.174	0.0115
0	0.054	0.034	0.042	0.071	0.063	0	0.024	0.032	0.00821
0.141	0.007	0.031	0.108	0.071	0.063	0.082	0.109	0.04	0.0448
0	0.031	0.037	0.038	0.117	0.063	0	0.254	0.04	0.033
0	0.007	0.016	0.092	0.071	0	0.082	5.75	0.032	0.044
0.154	0.007	0.021	0.294	0	0.708	0.094	0.305	0.047	0.112
0	0.007	0.023	0.094	0.071	0.083	0.144	0.045	0.056	0.101
0	0.03	0.036	0.072	0.071	0	0	0.034	0.038	0.0402
0	0.028	0.021	0.047	0.18	0.164	0.082	0.028	0.032	0.0332
0.04	0.022	0.045	0.052	0.147	0.063	0.082	0.313	0.055	0.0916
0	0.017	0.035	0.072	0.106	0	0.082	0.498	0.032	0.101
0.379	0	0.035	0.251	0.071	0.369	0.082	0.056	0.215	0.0634
0	0.012	0.037	0.049	0.097	0	0.082	0.439	0.042	0.068
0.102	0.014	0.029	0.046	0.071	0.063	0.082	5.09	0.043	0.0396
0	0.007	0.016	0	0.109	0.088	0.082	1.95	0.043	0.0615
0.34	0.023	0.016	0.352	0.071	0.331	0.126	3.27	0.055	0.13
0	0.064	0.071	0.044	0.113	0.164	0.082	0.591	0.041	0.0348
0	0.038	0.026	0.143	0.078	0.063	0.082	0.104	0.039	0.0395
0.517	0.03	0.027	1.09	0.15	0.744	0.082	0.649	0.172	0.0548
0	0.007	0.016	0.057	0.089	0.212	0.082	2.03	0.032	0.0449
0.04	0.036	0.021	0.087	0.664	0.155	0.175	0.382	0.067	0.037
0	0.02	0.03	0.275	0.071	0.063	0.082	0.122	0.473	0.00486
0.197	0.012	0.033	0.067	0.106	0.166	0.14	0.312	0.034	0.0765
0.144	0.037	0.032	0.063	0.264	0.113	0.133	0.154	0.044	0.0578
0.322	0.05	0.024	0.113	0.106	0.063	0.082	0.065	0.04	0.112
0.293	0.026	0.027	0.052	0.141	0.063	0.106	0.982	0.032	0.436
0	0.007	0.039	0.076	0.071	0.063	0.11	2.24	0.043	0.192
0.311	0.016	0.033	0.902	0	1.35	0	0.993	0.305	0.149
0	0.027	0.016	0.046	0.113	0.212	0.082	0.424	0.052	0.0418
0	0.014	0.042	0.106	0.112	0	0.082	0.071	0.048	0.0195
0	0.02	0.055	0.067	0.091	0	0.082	0.267	0.053	0.0231
0	0.007	0.016	0.073	0.151	0.138	0	0.488	0.039	0.0621
0	0.141	0.024	0.063	0.128	0	0	0.04	0.042	0.0169
0	0.007	0.037	0.059	0.152	0.063	0.082	1.26	0.032	0.0363
0.04	0.035	0.031	0.059	0.071	0.162	0	0.045	0.04	0.00412
0	0.007	0.038	0.289	0.071	0.202	0.103	0.087	0.084	0.224
0	0.024	0.05	0.068	0.071	0.063	0.118	0.186	0.06	0.112
0	0.021	0.016	0.113	0.071	0.197	0.092	0.507	0.057	0.0592
0	0.024	0.025	0.054	0.107	0.063	0.082	2.42	0.036	0.0632
0.148	0	0.016	0.071	0.113	0.153	0.104	3.22	0.078	0.176
0.198	0.017	0.037	0.486	0.071	0.55	0.092	0.341	0.072	0.0638
0.255	0.015	0.022	0.082	0.134	0.063	0	0.314	0.042	0.0316
0.084	0.018	0.016	0.054	0.119	0.063	0.154	0.492	0.04	0.0223
0.082	0.016	0.028	0.09	0.071	0.063	0.082	0.324	0	0.0248
0.084	0.05	0.016	0.077	0.087	0.063	0.106	3.12	0.037	0.0042
0	0.024	0.047	0.113	0.103	0.08	0.119	0.63	0.047	0.0401
0.151	0.03	0.048	0.058	0.136	0.18	0.118	0.603	0.083	0.0409
0	0.029	0.05	0.058	0.128	0.088	0	0.784	0.032	0.0174
0.826	0.026	0.016	0.056	0.115	0.078	0.141	1.46	0.056	0
0.04	0.037	0.03	0.053	0.105	0.063	0.082	0.897	0.038	0.0489
0.294	0.015	0.03	0.038	0.071	0.063	0.154	0.205	0.036	0.0254
0	0.029	0.079	0.142	0.161	0.063	0.11	1.43	0.061	0.566
0	0.023	0.016	0.059	0.135	0.149	0.093	0.169	0.041	0.0358
0	0.027	0.023	0.038	0.574	0.178	0.227	0.5	0.032	0.0407
0	0.007	0.029	0	0.132	0.063	0	0.364	0.032	0.0538
0	0.007	0.016	0.045	0.071	0.114	0.093	0.202	0.043	0.0392
0	0.025	0.016	0.072	0.084	0.231	0.11	0.188	0.032	0.0175
0	0.041	0.059	0.075	0.071	0.078	0.098	0.061	0.052	0.0281
0	0.007	0.016	0	0.071	0.063	0.082	0.201	0.034	0.0256
0	0.007	0.016	0.044	0.091	0.063	0.082	2.87	0	0.035
0.211	0.02	0.016	0.059	0.071	0.063	0.098	0.337	0.038	0.0343
0.107	0.05	0.016	0.134	0.071	0.063	0.098	0.194	0.037	0.049
0	0	0.032	0.042	0.12	0.138	0	0.169	0.032	0.0949
0.32	0.007	0.033	0.212	0.096	0.403	0.082	0.23	0.161	0.251
0.257	0.036	0.016	0.684	0	0.392	0.082	0.275	0.072	0.0266
0.237	0.007	0.029	0.199	0	0.305	0.152	0.198	0.083	0.122
0.336	0.007	0.05	0.067	0.146	0.063	0.138	0.273	0.036	0.0925
0	0.023	0.016	0.047	0.119	0.063	0.082	0.263	0.062	0.117
0.558	0.025	0.016	0.048	0.071	0.107	0.082	0.073	0.032	0.00723
0	0.029	0.052	0	0.097	0.115	0	0.499	0.032	0.093
0	0.007	0.032	0.05	0.071	0.162	0.082	0.043	0.051	0.0915
0	0.007	0.016	0.046	0.144	0.063	0	0.739	0.032	0.0703
0.336	0.03	0.037	0.038	0.15	0.405	0.21	0.067	0.045	0.0885
0	0.035	0.024	0.038	0.087	0.083	0	0.08	0.036	0.035
0.23	0.025	0.035	0.189	0.071	0.202	0.088	0.436	0.187	0.376
0	0.028	0.016	0	0.079	0	0.082	0.089	0.04	0.0179
0	0.028	0.032	0.043	0.071	0.063	0.082	0.083	0.037	0.0102
0	0.02	0.022	0.062	0.071	0.088	0.1	0.282	0.032	0.103
0	0.071	0.016	0.105	0.129	0.08	0.082	1.37	0.032	0.113
0.084	0.025	0.024	0.046	0.071	0.097	0.154	1.52	0.032	0.082
0	0.016	0.033	0.08	0.071	0.063	0	0.142	0.032	0.00555
0.224	0.03	0.036	0.087	0.071	0.063	0.106	1.7	0.041	0.035
0.044	0.027	0.033	0	0	0.063	0.082	0.108	0.042	0.08
0.206	0.058	0.043	0.063	0.071	0.097	0.106	0.116	0.06	0.0162
0.084	0.007	0.085	0.05	0.091	0.063	0.082	1.79	0.032	0.122
0.263	0.036	0.016	0.047	0.153	0.063	0.133	0.175	0.114	0.0231
0	0.023	0.029	0.064	0	0.063	0.095	0.016	0.041	0.0136
0	0.027	0.026	0.073	0.133	0.114	0.082	0.073	0.032	0.138
0.123	0.031	0.016	0.057	0.169	0.063	0.099	0.113	0.043	0.0253
0.235	0.029	0.052	0.051	0.071	0.73	0.178	1.04	0.419	0.0421
0	0.02	0.03	0.038	0.077	0.113	0.082	0.53	0.046	0.0565
0.123	0.016	0.016	0.038	0.136	0.088	0.082	1.08	0.043	0.0267
0	0.019	0.016	0	0.094	0.063	0.118	0.166	0.032	0.0199
0.194	0.007	0.02	0.489	0.141	0.828	0.082	0.865	0.058	0.069
0.223	0.027	0.033	0.081	0.2	0.063	0	0.42	0.034	0.0528
0.173	0.007	0.038	0	0.143	0.063	0	0.999	0.051	0.0874
0.066	0.017	0.016	0	0.243	0.212	0.13	0.981	0.034	0.0493
0.399	0.036	0.028	0.399	0.071	0.845	0.106	0.482	0.219	0.622
0.188	0	0.049	0.056	0.157	0.063	0.088	5.01	0.392	0.057
0	0.007	0.049	0.038	0.116	0.083	0	5.38	0.032	0.0813
0.04	0.033	0.035	0.046	0.118	0.13	0.135	0.124	0.032	0.0269
0.865	0.007	0.016	0.08	0.12	0.08	0.082	1.54	0.041	0.0514
0	0.024	0.016	0.082	0.071	0.212	0.082	0.125	0.032	0.00175
0.255	0.011	0.016	0	0.071	0.063	0	0.1	0.034	0.107
0	0.013	0.061	0.058	0.071	0.063	0.082	0.054	0	0
0	0.007	0.016	0.05	0.12	0.063	0.082	0.349	0.032	0.0829
0.679	0.058	0.027	0.057	0.128	0.164	0.082	0.202	0.036	0.0641
0.04	0.032	0.016	0.038	0.077	0.063	0.082	0.462	0.032	0.0483
0	0.04	0.022	0.038	0.071	0.114	0.082	0.115	0.039	0.0465
0.322	0.022	0.041	0.164	0.084	0.097	0.082	0.521	0.032	0.0259
0.132	0.035	0.044	0.068	0.102	0.063	0	0.128	0.034	0.0185
0	0.011	0.065	0.046	0.102	0.063	0.082	0.481	0.035	0.0286
0	0.019	0.044	0	0.101	0.063	0	0.542	0.032	0.0254
0.286	0.007	0.026	0.072	0.115	0.189	0.082	0.378	0.038	0.451
0	0.025	0.016	0.064	0.14	0.147	0.119	4.09	0.034	0.292
1.22	0.011	0.016	0.088	0.104	0.078	0.131	2.45	0.033	0.186
0.828	0.02	0.03	0.964	0	2.73	0.082	2.78	0.511	0.241
2.75	0.033	0	0	0.071	0	0	0.022	0.032	0.0249
0	0.033	0.03	0.056	0.071	0.063	0	0.106	0.032	0.0345
0	0.017	0.03	0.038	0.071	0.063	0.082	0.43	0.046	0.0759
0	0.02	0.026	0.038	0.084	0.063	0	0.495	0.032	0.062
0.188	0.03	0.042	0.087	0.17	0	0.11	0.094	0.032	0.06
0.389	0	0.054	0.417	0	0.431	0	0.172	1.18	0.237
0.676	0.024	0.016	0.161	0.094	0.478	0.111	0.573	0.032	0.0595
0	0.036	0.071	0.074	0.117	0.063	0	0.453	0.038	0.0544
0	0.028	0.016	0.038	0.119	0.104	0.082	3.18	0.032	0.0116
0	0.007	0.016	0.059	0.174	0.164	0	0.047	0.049	0.00855
0.222	0.013	0.022	0.07	0.181	0.163	0.082	20	0.036	0.202
0.206	0.022	0	0.064	0.11	0.08	0.118	0.203	0.036	0.0975
0.04	0.03	0.026	0.047	0.116	0.063	0.09	0.196	0.032	0.0204
