H3K9ac	H3K9me3	H3K27me3	H3K4me3	H3K36me3	H3K27ac	H3K4me1	RNA_seq	DNase	GRO_seq
0	0.023	0.03	0.049	0	0.063	0	0.004	0.035	0.00167
0	0.043	0.024	0.057	0.071	0.063	0.082	0.004	0.032	0
0	0.017	0.019	0.08	0.071	0.063	0.189	0.004	0.278	0
0.105	0.007	0.036	0.038	0	0.063	0.082	0.004	0.032	0
0.162	0.028	0.044	0.056	0.071	0	0	0.014	0.036	0
0	0.025	0.037	0.054	0.071	0.063	0.082	0.042	0.141	0.00112
0.896	0.028	0.016	0.14	0.071	1.34	0.111	0.066	0.375	0.0148
0	0.019	0.048	0.118	0.071	0.063	0	0.004	0.032	0
0	0.026	0.032	0.042	0	0.063	0	0.004	0.032	0
0	0.015	0.028	0.051	0.071	0.063	0	0.004	0.038	0
0.773	0.041	0.056	0.499	0.071	0.889	0	0.148	0.56	0.252
0	0.021	0.048	0.038	0	0.063	0	0.004	0.042	0
0	0.018	0.044	0.052	0	0	0	0.004	0.032	0.0015
0	0.022	0.016	0.042	0.071	0.063	0.126	0.081	0.041	0.00112
0	0.007	0.016	0.052	0.071	0.197	0.082	0.059	0.041	0.00194
0	0.013	0.045	0	0.071	0.063	0.082	0.028	0.043	0.0015
1.26	0.019	0.016	0.515	0.071	3.25	0.113	1.59	0.139	0.712
0	0.022	0.034	0.085	0	0.516	0	0.072	0.044	0
0	0.007	0.038	0.049	0.071	0.189	0	0.026	0.038	0.00243
0	0.047	0.058	0.172	0.168	0.114	0	0.188	0.035	0.0116
0	0.019	0.031	0.079	0.071	0.063	0.082	0.042	0.036	0.00133
0	0.022	0.059	0.056	0.071	0.063	0.082	0.06	0.054	0
0	0.035	0.037	0.076	0.071	0	0	0.042	0.034	0
0	0.033	0.038	0.057	0	0	0	0.042	0.032	0
0	0.022	0.056	0	0	0	0	0.028	0.033	0
0	0.021	0.033	0.069	0.071	0	0.082	0.028	0.036	0
0	0.04	0.057	0	0.071	0	0.082	0.028	0.04	0
0	0.022	0.063	0.136	0.071	0	0	0.004	0.032	0
0	0	0.019	0.08	0.153	0.063	0	0.004	0.033	0
0	0.048	0.047	0.094	0	0.088	0.134	0.004	0.046	0
0.262	0.03	0.064	0.056	0	0	0.082	0.004	0.057	0
0	0.007	0.04	0.038	0.104	0	0.082	0.434	0.034	0.0395
0	0.03	0.041	0.08	0.071	0.083	0.114	0.171	0.041	0.00125
0	0.013	0.028	0	0.18	0	0	0.004	0.036	0
0.206	0.026	0.054	0.038	0	0.063	0.098	0.044	0.032	0.00433
0.17	0	0.056	0.038	0	0.063	0	0.004	0.033	0
0	0.012	0.033	0.069	0	0.063	0	0.004	0.033	0
0	0	0.049	0.056	0.15	0.114	0	0.004	0.035	0
0	0	0.035	0.038	0	0.063	0	0.004	0.032	0
0	0.041	0.03	0.108	0.122	0.063	0.106	0.013	0.056	0.00112
0.244	0.028	0.043	0.056	0.071	0	0.082	0.004	0.032	0
0	0.044	0.037	0.044	0.071	0	0	0.004	0.035	0
0	0.024	0.027	0	0.071	0.063	0	0.004	0.042	0
0.584	0.033	0.048	0	0.071	0	0.082	0.004	0.032	0.00125
0	0.023	0.036	0.047	0	0	0.082	0.004	0.045	0
0	0.025	0.043	0	0	0	0.082	0.004	0.037	0
0	0.035	0.052	0.043	0.071	0.063	0	0.004	0.038	0
0	0.007	0.044	0.038	0.071	0.063	0.082	0.004	0.032	0
0	0.024	0.039	0.042	0.071	0.063	0.082	0.004	0.04	0
0	0.027	0.032	0.038	0	0	0.082	0.004	0.032	0
0	0.059	0.036	0.062	0	0.063	0	0.004	0.032	0
0	0.024	0.026	0.05	0	0	0	0.004	0.032	0.00863
0	0.018	0.052	0.078	0.192	0	0	0.004	0.042	0
0	0.007	0.073	0.152	0.071	0.063	0.082	0.004	0.032	0.00117
0	0.021	0.078	0	0.081	0.097	0.082	0.004	0.032	0
0	0.016	0.071	0.064	0.071	0.063	0.13	0.009	0.043	0.00458
0	0.014	0.041	0.044	0	0.121	0.082	0.004	0.052	0.00125
0	0.01	0.031	0.038	0.071	0.063	0.082	0.028	0.032	0.00259
0	0.034	0.037	0	0.132	0	0.082	0.004	0.058	0
0.105	0.012	0.029	0.047	0.071	0.063	0	0.011	0.034	0
0	0.044	0.043	0.047	0.071	0	0.082	0.004	0.041	0
0	0.011	0.053	0.052	0.071	0	0	0.004	0.032	0
0	0.019	0.028	0.049	0	0.063	0	0.004	0.032	0
0	0.007	0.024	0.038	0	0.063	0.082	0.004	0.034	0
0.567	0.007	0.049	0.038	0.071	0.063	0	0.004	0	0
0	0.033	0.035	0.038	0	0	0	0.004	0.04	0
0	0.014	0.032	0	0.071	0	0.082	0.004	0.036	0
0	0.016	0.04	0.144	0.071	0	0.096	0.004	0.044	0
0	0.016	0.03	0.056	0.096	0	0	0.004	0.036	0
0	0.007	0.047	0	0	0.063	0	0.004	0.052	0
0	0.007	0.026	0.164	0.071	0.063	0	0.004	0.032	0
0.322	0.024	0.04	0	0.071	0	0.082	0.004	0.045	0
0	0.007	0.055	0.042	0.071	0.063	0	0.004	0.032	0
0	0.025	0	0.087	0.071	0.063	0.114	0.004	0.033	0.00117
0.255	0.02	0.047	0.055	0.071	0.063	0.082	0.004	0.032	0
0	0.007	0.054	0.088	0.071	0	0.082	0.004	0.041	0
0	0.02	0.085	0.05	0	0.063	0.082	0.004	0.038	0.00136
0.105	0.02	0.032	0	0.071	0.164	0.098	0.004	0.047	0.00327
0.15	0.017	0.016	0.094	0.071	0.063	0.094	0.028	0.098	0.00382
0	0.053	0.038	0	0	0	0	0.004	0.034	0
0.206	0.034	0.023	0	0.071	0	0	0.004	0.035	0
0	0.033	0.045	0	0.071	0	0.082	0.004	0.033	0
0.322	0.012	0.064	0	0	0.063	0	0.004	0.043	0
0	0.029	0.037	0.038	0	0.063	0.082	0.004	0.033	0
0	0.025	0.016	0.066	0.071	0.063	0	0.004	0.034	0
0	0.027	0.048	0.038	0.136	0.063	0.082	0.179	0.034	0.0015
0	0.033	0.027	0.067	0	0	0.082	0.004	0.032	0
0.123	0.018	0.048	0.047	0.071	0	0.082	0.004	0.038	0
0	0.054	0.038	0.038	0.071	0.063	0	0.004	0.032	0
0.206	0.045	0.039	0.038	0.071	0.063	0	0.004	0.051	0
0	0.023	0.028	0.089	0.071	0.063	0	0.028	0.045	0
0	0.007	0.02	0.038	0	0.063	0	0.004	0.032	0
0	0.007	0.042	0.094	0	0	0	0.004	0.032	0
0	0.046	0.066	0.049	0.071	0	0	0.004	0.039	0
0	0.031	0.033	0	0.071	0	0	0.004	0.032	0.00194
0	0.017	0.046	0	0.071	0	0.082	0.042	0.04	0.00673
0.262	0.007	0.041	0.056	0.071	0	0.098	0.042	0.032	0.00194
0	0.007	0.028	0	0.071	0	0	0.015	0	0.00645
0	0.028	0.054	0	0	0.212	0.082	0.031	0.034	0.0015
0	0.051	0.048	0.038	0	0	0.082	0.028	0.032	0.002
0.282	0.007	0.062	0.064	0.071	0.063	0	0.039	0.052	0.00175
0.674	0.025	0.016	0.06	0.071	0.194	0.142	0.059	0.31	0.0489
0.182	0.016	0.058	0.108	0	0.063	0.098	0.054	0.032	0
0	0.026	0	0.056	0.155	0	0.082	0.163	0.035	0.0142
0	0.01	0.042	0.078	0	0	0.082	0.028	0.041	0
0.364	0.017	0.033	0.062	0.071	0.063	0.092	0.128	0.113	0.0156
0.363	0.032	0.041	0.038	0	0.063	0.112	0.042	0.035	0.0026
0	0.032	0.039	0.056	0.071	0	0.094	0.022	0.033	0.0029
0.189	0.028	0.042	0.049	0	0.063	0.082	0.056	0.04	0
0.178	0.035	0.016	0.045	0.071	0.063	0.129	0.033	0.041	0
0	0.039	0.016	0.058	0	0.063	0.094	0.02	0.173	0
0	0.017	0.031	0.062	0.071	0.063	0	0.088	0.036	0.0015
0.17	0.007	0.054	0	0.071	0.063	0.082	0.028	0.034	0.00125
0.244	0.028	0.038	0.056	0	0	0.082	0.004	0.032	0
0	0.013	0.047	0.094	0	0.063	0.082	0.004	0.032	0
0	0.034	0.054	0.058	0	0.063	0	0.011	0.059	0.00112
0	0.027	0.016	0.069	0.071	0	0.082	0.004	0.064	0
0.186	0.037	0.038	0.081	0.077	0.165	0.209	0.081	0.06	0
0	0.02	0.02	0.049	0.071	0	0	0.004	0.032	0
0	0.01	0.022	0	0.071	0	0	0.004	0.039	0
0	0.016	0.036	0.038	0	0.063	0	0.004	0.032	0.0015
0	0.016	0.057	0.054	0	0	0	0.004	0.037	0
0	0.007	0.02	0.038	0.071	0.316	0.082	0.004	0.032	0.00131
0	0.04	0.03	0.06	0.071	0.114	0.082	0.004	0.032	0
0	0.021	0.027	0	0	0.138	0.092	0.004	0.043	0
0	0.021	0.024	0.046	0	0.063	0	0.004	0.033	0
0.04	0.012	0.038	0.129	0.096	0	0.082	0.072	0.032	0
0	0.04	0.029	0	0.071	0	0.082	0.004	0.032	0
0	0.023	0.043	0	0	0	0.082	0.004	0.052	0.00117
0	0.041	0.041	0.056	0	0	0	0.004	0.032	0
0.141	0.027	0.028	0.08	0.071	0	0.082	0.004	0.032	0.157
0	0.007	0.016	0.101	0.071	0	0.082	0.004	0.033	0.132
0.426	0.025	0.041	0.068	0.071	0.063	0.082	0.08	0.041	0.192
0	0.05	0.03	0.081	0.071	0.063	0.138	0.108	0.049	0.0549
0	0.017	0.052	0.052	0	0	0.082	0.004	0.048	0.00367
0.316	0.007	0.068	0.456	0.071	1.3	0.118	0.309	0.097	0.46
0	0.025	0.016	0.038	0.144	0	0.082	0.185	0.032	0.041
0	0.013	0.042	0	0	0.163	0.082	0.042	0	0
0	0.028	0.035	0.047	0.115	0	0.082	0.325	0.032	0.00644
0	0.019	0.038	0.056	0.079	0.105	0.139	0.279	0.042	0.0025
0	0.018	0.036	0.038	0.091	0.063	0.102	0.288	0.049	0.00667
0.316	0.012	0.034	0.056	0.071	0	0.082	0.004	0.044	0.00112
0	0.024	0.044	0.064	0.071	0	0.099	0.004	0.044	0
0.231	0.034	0.041	0.085	0.123	0.063	0.137	0.006	0.04	0.00125
0.181	0.021	0.032	0.044	0.084	0.063	0.082	0.004	0.038	0.0035
0.091	0.032	0.066	0.052	0.071	0.063	0.082	0.004	0.052	0.012
0	0.025	0.029	0.053	0.071	0	0	0.028	0.04	0
0	0.02	0.033	0.066	0	0.063	0.093	0.028	0.044	0.00312
0	0.022	0.046	0.038	0.071	0.063	0.082	0.028	0.049	0.00125
0	0.034	0.029	0.07	0.089	0.063	0.142	0.032	0.04	5e-04
0.215	0.033	0.016	0.048	0.111	0.063	0.082	0.288	0.032	0.0184
0.267	0.028	0.016	0	0.144	0.063	0.094	0.34	0.032	0.023
0	0.041	0.016	0.057	0.134	0.063	0	0.974	0.039	0.0374
0.547	0.007	0.016	0.247	0	0.266	0.082	0.119	0.206	0.0812
0	0.018	0.016	0.067	0.071	0.063	0.082	0.263	0.032	0.00128
0.164	0.028	0.05	0.064	0.071	0.063	0.082	0.254	0.037	0.00291
0.146	0.012	0.054	0.08	0.15	0	0.082	0.272	0.034	0.00206
0	0.025	0.016	0	0.096	0	0	0.11	0.033	0
0.274	0.007	0.05	0	0.097	0.063	0.094	0.351	0.153	0.00877
0	0.036	0.035	0.038	0.097	0.063	0	0.414	0.032	0.00727
0	0.064	0.05	0.058	0.071	0.114	0.082	0.062	0.037	0
0	0.025	0.044	0.069	0	0.063	0	0.042	0.047	0
0	0.007	0	0.097	0.071	0	0	0.028	0.032	0.00206
0	0.03	0.043	0.08	0.071	0.078	0.082	0.029	0.033	0.002
0	0.028	0.016	0.07	0.078	0.063	0.082	0.277	0.04	0.008
0	0.028	0.03	0.056	0	0.063	0	0.052	0.032	0
0.09	0.025	0.032	0	0	0	0	0.004	0.032	0.00272
0.372	0.017	0.016	0.246	0.071	0.146	0.082	0.354	0.055	0.0338
0	0.025	0.037	0.049	0	0.063	0.082	0.004	0.032	0
0	0.016	0.016	0.038	0	0.063	0	0.004	0.032	0
0	0.025	0.025	0.108	0.071	0	0	0.028	0.082	0
0	0.02	0.024	0.069	0.328	0.063	0.082	0.377	0.036	0.0312
0	0.026	0.016	0	0.071	0.063	0.22	0.011	0.032	0.0123
0	0.042	0.065	0	0.071	0	0.082	0.038	0.032	0.00473
0	0.007	0.02	0.038	0	0	0	0.004	0	0
0	0.036	0.016	0.093	0	0.063	0.082	0.004	0.032	0
0	0.017	0.045	0.05	0.071	0.063	0	0.004	0.041	0
0	0.033	0.036	0.043	0	0.063	0.082	0.004	0.032	0
0	0.029	0.021	0.041	0.071	0.063	0.082	0.06	0.036	0
0	0.029	0.027	0.071	0.071	0.063	0.082	0.072	0.036	0.0015
0.322	0.014	0.016	0.086	0.084	0.063	0.089	0.375	0.032	0.0119
0	0.013	0.065	0.109	0.071	0.105	0	0.112	0	0.0048
0.169	0.023	0.016	0.111	0.071	0.282	0.127	0.843	0.052	0.0144
0	0.032	0.03	0.051	0.071	0.08	0.103	0.843	0.04	0.0139
0.206	0.025	0.016	0.067	0.115	0.063	0.082	0.324	0.05	0.0289
0	0.026	0.036	0.038	0	0	0	0.004	0.032	0
0	0.022	0.063	0	0.071	0	0.082	0.004	0.032	0
0	0.027	0.023	0.056	0.153	0	0.082	0.004	0.036	0
0.326	0.007	0.033	0	0	0.063	0.082	0.028	0.032	0.0015
0	0.007	0.045	0.056	0	0.063	0.082	0.028	0.032	0.00525
0	0.022	0.056	0	0.071	0.063	0	3.27	0.032	0.0303
0.244	0.019	0.016	0.08	0.153	0.22	0.082	1.35	0.033	0.0291
0.188	0.021	0.016	0.124	0.071	0.063	0.082	0.028	0.032	0
0	0.038	0.016	0.038	0	0.063	0	0.004	0.032	0
0	0.019	0.058	0	0.071	0	0	0.004	0.054	0
0	0.019	0.016	0.046	0	0.063	0	0.074	0.032	0
0	0.019	0.033	0.038	0	0	0.082	0.078	0.032	0
0	0.007	0.058	0.038	0.14	0.063	0.082	0.58	0.032	0.0516
0	0.037	0.034	0.08	0.091	0.063	0.098	0.029	0.039	0
0	0.037	0.044	0.047	0	0.316	0	0.004	0.049	0
0	0.051	0.035	0.059	0.071	0	0	0.004	0.033	0
0	0.031	0.028	0.071	0.071	0	0	0.004	0.034	0
0.243	0.035	0.028	0.045	0	0.264	0	0.004	0.061	0
0	0.035	0.037	0.047	0.071	0.063	0	0.004	0.044	0
0	0.017	0.04	0.076	0.071	0.063	0.161	0.063	0.053	0.00905
0.066	0.02	0.016	0.055	0.071	0.063	0.147	0.034	0.164	0.00536
0.255	0.038	0.048	0.056	0	0.063	0.082	0.004	0.032	0.00318
0	0.023	0.038	0.068	0.071	0	0	0.004	0.032	0.00768
0	0.02	0.037	0.103	0	0	0.082	0.021	0.038	0
0.64	0.034	0.07	0.12	0.071	0.063	0	0.004	0.032	0.0251
0	0.012	0.064	0.049	0	0	0	0.004	0.04	0
0.141	0.015	0.043	0.1	0.111	0.063	0.082	0.11	0.042	0.011
0	0.017	0.048	0	0.071	0.063	0.082	0.004	0	0.001
0	0.022	0.049	0.038	0	0	0	0.016	0.032	0.00136
0	0.016	0.04	0.065	0	0.063	0.082	0.004	0.032	0.00575
0	0.016	0.025	0.049	0.071	0.063	0.082	0.004	0.042	0
0.178	0.016	0.049	0.073	0	0	0	0.004	0.032	0
0	0.028	0.016	0	0.071	0.063	0.098	0.004	0.092	0
0	0.02	0.016	0.094	0.071	0.087	0.139	0.004	0.032	0
0	0.012	0.058	0.056	0.071	0.164	0.082	0.028	0.117	0.001
0.289	0.025	0.038	0.038	0	0	0	0.004	0	0
0	0.023	0	0	0	0.063	0.082	0.004	0.032	0
0	0.016	0.05	0.038	0	0	0	0.028	0	0
0	0.016	0.033	0.038	0.071	0.063	0.082	0.102	0.036	0.0135
0.116	0.05	0.039	0.093	0.11	0	0.106	0.004	0.068	0.00514
0	0.057	0.047	0.074	0.071	0.063	0.082	0.004	0.032	0
0.123	0.015	0.049	0.123	0.152	0	0.125	0.086	0.185	0
1.22	0	0.043	0.059	0.102	0.063	0.082	0.127	0.032	0.0672
0	0.03	0.016	0.055	0.132	0.113	0.16	0.066	0.042	0.00236
0.311	0.029	0.03	0	0.071	0.063	0.117	0.429	0.121	0.00279
0	0.025	0.016	0.043	0.087	0.063	0	0.336	0.034	0.136
0.066	0.019	0.055	0.038	0	0.063	0.082	0.004	0.036	0
0	0.061	0.063	0	0.071	0.063	0	0.004	0	0
0.177	0.024	0.026	0.038	0.071	0.063	0.082	0.028	0.032	0
0	0.019	0.025	0.068	0	0.063	0.082	0.028	0.032	0
0	0.036	0.028	0.052	0	0.063	0.082	0.072	0.032	0
0	0.019	0.056	0.053	0.071	0.063	0.096	0.052	0.063	0.0025
0	0.047	0.036	0.122	0	0.063	0.082	0.004	0.033	0
0	0.018	0.041	0.047	0.071	0	0.097	0.004	0.032	0
0	0.02	0.043	0.084	0.071	0.063	0.113	0.004	0.048	0.00225
0	0.013	0.016	0.042	0.071	0.063	0.082	0.139	0.041	0.0211
0	0.024	0.044	0	0	0	0.082	0.004	0.048	0.00125
0.606	0.015	0.037	0.05	0.084	0	0.082	0.736	0.032	0.0524
0	0.042	0.058	0.099	0.071	0.063	0.082	0.109	0.032	0.0095
0	0.029	0.036	0.08	0.071	0.063	0	0.004	0.032	0
0.236	0.017	0.037	0.044	0	0.063	0.082	0.018	0.035	0
0	0.011	0.036	0.056	0.071	0	0.082	0.004	0.032	0.00192
0	0.03	0.028	0.038	0	0	0.082	0.004	0.053	0
0	0.02	0.038	0.038	0.071	0.063	0.082	0.004	0.032	0
0.253	0.036	0.016	0.08	0.071	0	0.082	0.208	0.187	0.0351
0	0.025	0.048	0.08	0.071	0.063	0.082	0.266	0.048	0.001
0.141	0.036	0.04	0.08	0.071	0	0	0.004	0.032	0.001
0	0.02	0.037	0.038	0.157	0.114	0.082	0.16	0.041	0.0157
0	0.036	0.022	0.077	0.11	0.063	0.103	0.004	0.054	0.0437
0	0.011	0.016	0.108	0.138	0	0.082	0.285	0.032	0.0189
0	0.026	0.024	0.047	0.213	0	0	0.255	0.032	0.0225
0	0.028	0.016	0	0.153	0	0	0.268	0.042	0.0172
0	0.036	0.016	0.059	0	0	0.082	0.004	0.032	0.00239
0.206	0.027	0.033	0	0.071	0.063	0.082	0.096	0.032	0
0	0.032	0.036	0.068	0	0.063	0	0.004	0.032	0
0.135	0.021	0.025	0.038	0.071	0	0	0.004	0.032	0
0.182	0.035	0.016	0.038	0	0	0	0.018	0.032	0
0	0.03	0.046	0.049	0.071	0	0	0.004	0.032	0
0	0.02	0.037	0.08	0	0.156	0.082	0.004	0.035	0
0.282	0.043	0.051	0.064	0.071	0.063	0	0.004	0.041	0
0.141	0.021	0.041	0.05	0	0.063	0	0.004	0.032	0
0	0.028	0.016	0	0.071	0.063	0.082	0.442	0.052	0.00491
0.228	0.015	0.016	0.038	0.071	0.063	0.082	0.295	0.032	0.0171
0	0.012	0.016	0.155	0.129	0.083	0	0.055	0.042	0.0236
0.322	0.049	0.046	0.038	0.071	0	0.082	0.028	0.032	0
0	0.036	0.04	0.038	0	0	0.082	0.029	0.032	0
0	0.022	0.024	0.056	0.071	0.063	0	0.004	0.032	0
0	0.073	0.016	0.052	0	0	0	0.004	0.032	0
0	0.017	0.049	0	0	0.063	0	0.072	0.052	0
0	0.05	0.038	0	0.071	0	0.082	0.072	0.032	0
0	0.007	0.064	0.05	0.071	0	0	0.004	0.032	0
0	0.036	0.037	0.052	0.071	0	0.082	0.004	0.032	0.00383
0	0.03	0.016	0.055	0	0.063	0.082	0.128	0.032	0.0154
0	0.034	0.045	0.038	0	0.063	0.082	0.004	0.032	0
0	0.01	0.032	0.038	0.071	0.063	0.082	0.083	0.032	0
0	0.033	0.016	0.049	0.079	0.063	0.102	3.05	0.032	0.042
0.188	0.036	0.029	0.038	0.071	0	0	0.042	0.038	0
0.453	0.043	0.029	0.288	0.071	0.507	0.228	0.151	0.101	0.0276
0.155	0.029	0.032	0.047	0.071	0.063	0.098	0.004	0.032	0
0	0.03	0.035	0.056	0.071	0.063	0.082	0.032	0.032	0.00378
0	0.024	0.035	0.042	0	0.063	0.082	0.064	0.049	0
0	0.021	0.063	0.044	0	0.114	0	0.004	0.038	0
0	0.04	0.055	0.06	0	0.063	0.082	0.004	0.043	0.00117
0.123	0.023	0.036	0.082	0.071	0	0	0.042	0.041	0.0015
0.103	0.033	0.023	0.076	0.071	0	0.082	0.087	0.209	0
0	0.022	0.063	0.108	0.071	0.063	0	0.032	0.032	0
0	0.033	0.042	0	0	0.114	0.082	0.031	0.035	0
0	0.024	0.038	0.073	0.071	0	0.082	0.028	0.036	0
0	0.036	0.049	0.058	0	0	0	0.098	0.032	0
0	0.011	0.024	0.078	0.071	0	0.082	0.096	0.032	0
0.363	0.023	0.058	0.038	0.071	0	0	0.098	0.032	0.0015
0	0.019	0.032	0.038	0.071	0.063	0.102	0.004	0.058	0.0015
0	0.016	0.041	0.099	0	0	0.082	0.004	0.032	0
0	0.024	0.029	0.097	0.107	0.063	0	0.088	0.035	0.0246
0	0.046	0.058	0.086	0	0	0.082	0.028	0.032	0
0	0.035	0.064	0	0.071	0	0	0.042	0.069	0
0	0.024	0.035	0.038	0	0.063	0	0.004	0.032	0
0	0.007	0.041	0.08	0.071	0.063	0.082	0.072	0.032	0
0	0.022	0.038	0.054	0	0.212	0.082	0.004	0.032	0
0.123	0.025	0.016	0.092	0.084	0	0.122	0.017	0.04	0
0.224	0.04	0.028	0.052	0.071	0.063	0.126	0.032	0.04	0.0015
0	0.017	0.058	0	0.126	0.063	0	0.066	0.033	0.006
0.243	0.007	0.086	0.056	0.071	0.264	0	0.042	0.04	0
0	0.007	0.044	0.043	0	0.063	0.082	0.004	0.032	0
0	0.019	0.026	0	0.084	0	0.082	0.004	0.032	0
0.206	0.026	0.041	0	0.071	0.063	0.082	0.004	0.032	0
0	0.039	0.035	0.069	0.071	0.063	0.082	0.004	0.032	0
0	0.023	0.055	0	0	0.063	0.082	0.004	0.032	0
0.363	0.017	0.04	0.056	0	0	0	0.004	0.032	0
0.832	0.02	0.024	0	0.071	0.189	0.082	0.004	0.04	5e-04
0	0.034	0.046	0.084	0.071	0	0.122	0.018	0.042	0.0065
0	0.021	0.046	0.059	0.071	0.063	0	0.004	0.032	0
0	0.051	0.016	0.038	0.071	0.113	0.101	0.047	0.038	0.0123
0.206	0.012	0.016	0.044	0.122	0.063	0	0.53	0.044	0.0366
0	0.044	0.016	0.08	0.112	0.215	0.082	0.333	0.045	0.0219
0	0.021	0.032	0.056	0.071	0	0.082	0.042	0.033	0
0	0.022	0.045	0	0.071	0.063	0	0.042	0.036	0
0	0.021	0.059	0.038	0.071	0	0.082	0.004	0.032	0
0.224	0.034	0.043	0.046	0	0.063	0.082	0.042	0.032	0
0	0.007	0.016	0	0.105	0	0.082	1.06	0.032	0.043
0	0.035	0.026	0.047	0	0.063	0	0.042	0.047	0.0025
0	0.016	0.042	0.044	0.071	0.063	0.082	0.042	0.032	0.0012
0	0.021	0.02	0.077	0.071	0.063	0	0.131	0.034	0.0014
0	0.025	0.026	0	0.088	0.063	0.082	0.109	0.032	0.00112
0	0.072	0.051	0.038	0.088	0	0.082	0.092	0.044	0.00125
0.255	0.014	0.037	0	0.166	0.063	0.082	0.339	0.035	0.0331
0.627	0.022	0.026	0.741	0.071	1.36	0	1.85	0.132	0.11
0.274	0.058	0.03	0	0.117	0.104	0.195	0.06	0.04	0.00725
0	0.014	0.049	0	0.101	0.063	0.082	0.062	0.056	0.0273
0.093	0.044	0.036	0.056	0.071	0.32	0.117	0.067	0.056	0.001
0	0.027	0.075	0.053	0.087	0.063	0.13	0.068	0.041	0.00305
0.084	0.031	0	0.039	0.084	0.176	0.146	1.81	0.064	0.0448
0	0.021	0.028	0.064	0.123	0.126	0.082	0.004	0.049	0
0	0.016	0.058	0.038	0	0.138	0.082	0.004	0.034	0
0	0.042	0.024	0.038	0.071	0.063	0	0.028	0.032	0
0	0.025	0.032	0.056	0.071	0.088	0	0.028	0.032	0
0	0.034	0.039	0.095	0.071	0.063	0	0.004	0.032	0
0	0.012	0.027	0.054	0.087	0.063	0	0.004	0.055	0
0	0.032	0.066	0	0	0.063	0.082	0.004	0.032	0
0.188	0.007	0.028	0.06	0	0.114	0.114	0.004	0.057	0
0	0.013	0.038	0.056	0	0	0	0.004	0.045	0
0	0.029	0.051	0.056	0.071	0	0.082	0.011	0.045	0.0015
0	0.065	0.035	0.067	0.071	0	0.082	0.004	0.04	0
0	0.019	0.034	0	0.071	0	0	0.004	0.043	0.0015
0.206	0.007	0.052	0.064	0.123	0.063	0.102	2.19	0.032	0.00227
0	0.025	0.041	0.052	0.071	0	0	0.06	0.041	0.00125
0	0.025	0.057	0.042	0.079	0	0.082	0.042	0.045	0.00267
0	0.014	0.029	0.038	0	0.063	0.082	0.004	0.032	0
0	0.018	0.046	0.059	0.088	0	0	0.004	0.036	0
0	0.034	0.04	0.047	0.071	0.063	0.082	0.004	0.039	0
0	0.017	0.025	0.111	0.071	0	0.082	0.004	0.045	0
0	0.028	0.025	0	0	0.063	0.121	0.004	0.039	0
0	0.036	0.055	0.038	0.071	0.063	0	0.004	0.034	0
0	0.02	0.033	0.056	0	0.063	0.094	0.004	0.035	0.0171
0	0.022	0.033	0.038	0.158	0.063	0.22	0.072	0.033	0.0735
0.224	0.034	0.016	0.079	0.071	0	0	0.133	0.041	0.0304
0	0.061	0.067	0.038	0.071	0.063	0	0.004	0.032	0
0	0.022	0.025	0.057	0.1	0.063	0.113	0.087	0.04	0.232
0	0.043	0.034	0.04	0.071	0.088	0	0.004	0.033	0
0	0.026	0.044	0.038	0	0.063	0	0.004	0.037	0
0	0.026	0.016	0.074	0.071	0.063	0.13	0.004	0.043	0
0	0.02	0.016	0.108	0.071	0.063	0.082	0.004	0.032	0
0	0.017	0.033	0.038	0.071	0.063	0.082	0.004	0.032	0
0	0.041	0.025	0.056	0.096	0	0.082	0.004	0.032	0
0	0.011	0.041	0	0	0	0.082	0.096	0.032	5e-04
0.322	0.017	0.025	0.038	0.071	0	0.082	0.004	0.032	0
0	0.019	0.068	0.101	0.071	0.063	0.082	0.006	0.038	0
0.302	0.034	0.024	0.08	0	0.063	0.094	0.008	0.032	0.0015
0.206	0.007	0.04	0.06	0	0	0.082	0.004	0.032	0
0	0.018	0.016	0.082	0.078	0.063	0.096	0.004	0.035	0.0015
0	0.02	0.051	0.049	0.097	0.063	0.082	0.004	0.039	0
0.084	0.041	0.034	0.049	0.071	0	0.082	0.212	0.046	0
0	0.021	0.016	0.038	0.071	0.063	0.082	0.208	0.037	0.00133
0	0.029	0.046	0	0	0.114	0	0.004	0.032	0.00275
0	0.033	0.029	0.056	0.071	0.063	0.082	0.069	0.035	0.00368
0	0.025	0.028	0.038	0.071	0.063	0.154	0.004	0.032	0
0	0.007	0.05	0.08	0	0	0	0.004	0.032	0
0	0.028	0.042	0.066	0.071	0.063	0	0.004	0.032	0
0.359	0.016	0.016	0.054	0.071	0	0.154	0.004	0.034	0
0.363	0.035	0.045	0.057	0.081	0	0.133	0.088	0.04	0.295
0.234	0.016	0.037	0.084	0.071	0.063	0.126	0.151	0.034	0.0606
0.192	0.046	0.031	0.043	0.071	0.063	0	0.052	0.034	0
0	0.012	0	0.044	0	0.063	0	0.028	0.038	0
0	0.02	0.027	0.08	0	0.063	0.082	0.004	0.032	0
0	0.022	0.016	0	0.071	0.063	0	0.004	0.032	0.00112
0	0.043	0.034	0.038	0.071	0.063	0.082	0.004	0.032	0.00333
0	0.022	0.029	0.038	0	0.063	0.082	0.042	0.042	0.00108
0	0.058	0.043	0.067	0.071	0.063	0.082	0.004	0.038	0
0	0.037	0.038	0.038	0.224	0	0.09	0.468	0.041	0.0462
