H3K9ac	H3K9me3	H3K27me3	H3K4me3	H3K36me3	H3K27ac	H3K4me1	RNA_seq	DNase	GRO_seq
0.022	0.03	0.048	0.038	0.099	0	0.036	1.62	0.032	0.0278
0.064	0.044	0.048	0.056	0.094	0.088	0.056	0.983	0.032	0.0539
0.022	0.03	0.051	0.052	0.071	0.063	0.074	0.03	0.041	0.0788
0.186	0.035	0.063	0.038	0.099	0.276	0.052	0.145	0.032	0.055
0.022	0.032	0.048	0.038	0.138	0	0.049	0.129	0.032	0.0309
0.071	0.04	0.051	0.047	0.166	0	0.059	0.677	0.042	0.0887
0.022	0.039	0.048	0.05	0.116	0.063	0.057	1.5	0.039	0.103
0.236	0.043	0.048	0.084	0.262	0.123	0.075	4.28	0.045	0.732
0.244	0.056	0.056	0.038	0.201	0	0.064	0.706	0.04	0.0724
0.031	0.045	0.048	0.038	0.119	0	0.085	0.457	0.032	0.0944
0.044	0.03	0.048	0.038	0.108	0.102	0.038	0.916	0.033	0.0196
0.096	0.03	0.048	0.038	0.192	0	0.069	0.241	0.042	0.0327
0	0.034	0.065	0.052	0	0	0	0.348	0.032	0.0359
0	0.036	0.048	0.066	0.071	0.077	0.018	0.072	0.038	0.0572
0.063	0.03	0.087	0.038	0.09	0.074	0.135	0.055	0.032	0.117
0.151	0.03	0.048	0.045	0.125	0.184	0.067	0.512	0.043	0.0398
0.115	0.042	0.05	0.08	0.093	0.269	0.116	2.7	0.039	0.0875
0.022	0.038	0.06	0.064	0.091	0.221	0.11	0.317	0.035	0.039
0.022	0.07	0.086	0.055	0.113	0.206	0.018	0.822	0.058	0.69
0.777	0.037	0.083	0.294	0.18	0.209	0.157	0.786	0.086	0.0329
0.022	0.03	0.048	0	0.151	0	0.058	0.107	0	0.0305
0	0.044	0.063	0.038	0.096	0	0.018	0.043	0.033	0.0262
0.133	0.036	0.048	0.038	0.095	0.185	0.082	0.147	0.079	0.653
0.222	0.039	0.055	0.052	0.112	0.211	0.065	2.8	0.045	0.432
0.031	0.038	0.048	0.055	0.071	0.151	0.059	0.193	0.032	0.133
0.029	0.033	0.079	0.066	0.202	0.076	0.042	0.817	0.041	0.0293
0.164	0.06	0.048	0.081	0.145	0.078	0.066	0.771	0.032	0.0455
0	0.057	0.058	0.068	0.149	0	0.018	0.387	0.036	0.0124
0.067	0.059	0.048	0.038	0.107	0	0.029	0.108	0.032	0.0194
0.037	0.03	0.048	0.111	0	0.107	0.062	0.004	0.326	0.12
0	0.053	0.071	0.038	0	0	0	1.67	0.032	0.226
0.291	0.038	0.051	0.098	0.121	0	0.046	0.827	0.035	0.147
0.022	0.049	0.048	0	0.121	0	0.018	0.323	0.035	0.465
0	0.042	0.054	0.059	0	0	0	0.487	0.044	0.361
0.05	0.05	0.048	0.038	0.094	0.094	0.046	0.144	0.042	0.0587
0.022	0.049	0.058	0.055	0.118	0.076	0.068	0.322	0.033	0.0514
0.022	0.032	0.08	0.038	0.071	0	0	0.019	0.032	0
0	0.054	0.065	0.092	0.111	0	0.018	0.752	0.032	0.0772
0.022	0.03	0.048	0.044	0.129	0.098	0.03	0.19	0.032	0.051
0.09	0.034	0.074	0.048	0.172	0.106	0.069	0.26	0.033	0.176
0.037	0.038	0.056	0.046	0.183	0.093	0.063	0.632	0.032	0.037
0.345	0.03	0.068	0.082	0.16	0.367	0.176	1.14	0.094	0.143
0.022	0.04	0.058	0.05	0.075	0.086	0.109	0.055	0.032	0.0209
0.204	0.042	0.058	0.048	0.13	0.076	0.129	0.37	0.048	0.0638
0.209	0.03	0.05	0.047	0.072	0.11	0.063	0.03	0.032	0.0138
0.814	0.038	0	0.038	0.206	0.286	0.078	0.674	0.053	0.0448
0.071	0.038	0.063	0.047	0.112	0.417	0.068	0.731	0.032	0.09
0.022	0.039	0.061	0.061	0.122	0.089	0.137	0.878	0.032	0.0425
0.1	0.032	0.054	0.083	0.081	0.101	0.116	0.047	0.032	0.197
0.033	0.044	0.048	0.038	0.107	0.58	0.051	1.5	0.032	0.103
0.24	0.032	0.048	0.045	0.208	0.215	0.089	2.9	0.047	0.16
1.31	0.044	0.051	1.18	0.216	0.932	0.181	2.02	0.077	0.445
0.145	0.033	0.079	0.038	0.091	0	0.07	0.032	0.037	0.425
0	0.039	0.06	0.038	0.099	0.095	0.039	0.471	0.032	0.0308
0.022	0.085	0.048	0.045	0.071	0.063	0.054	2.22	0.034	0.0691
0.035	0.03	0.055	0.066	0.097	0	0.049	0.032	0.035	0.0552
0.514	0.03	0	0.313	0.384	0.123	0.146	0.084	0.117	0.0631
0.346	0.03	0.055	0.147	0.125	0.164	0.189	0.08	0.077	0.0282
0.142	0.035	0.062	0.038	0.079	0.144	0.078	1.01	0.032	0.0243
0.095	0.051	0	0.078	0.145	0.194	0.13	0.094	0.442	0.355
0	0.03	0.057	0.075	0.102	0	0.05	2.11	0.04	0.061
0.046	0.036	0.079	0.059	0.128	0.09	0.144	0.546	0.046	0.0528
0.078	0.046	0.055	0.038	0.105	0	0.037	0.579	0.034	0.192
0.628	0.038	0.056	0.498	0.071	0.353	0.038	0.943	0.078	0.113
0.541	0.047	0.055	0.286	0.224	0.384	0.146	0.117	0.155	0.0554
0.113	0.033	0.048	0.043	0.077	0.103	0.113	0.394	0.036	0.0467
0.69	0.045	0.054	0.643	0.288	0.19	0.197	0.092	0.175	0.155
0.022	0.052	0.058	0.066	0.076	0.072	0.094	0.056	0.038	0.0144
0.022	0.047	0.065	0.038	0.117	0.073	0.115	0.175	0.04	0.0259
0.229	0.036	0.059	0.038	0.125	0.063	0.05	0.178	0.032	0.0493
0.12	0.041	0.054	0.038	0.113	0.329	0.126	7.2	0.042	0.0835
0.156	0.037	0.065	0.107	0.146	0.207	0.284	0.17	0.092	0.0993
0	0.037	0.048	0.092	0.071	0	0	0.384	0	0.0457
0.095	0.035	0.048	0.038	0.248	0.093	0.084	0.206	0.032	0.0428
0.473	0.036	0.082	0.062	0.154	0.184	0.087	0.217	0.045	0.0322
0.075	0.032	0.054	0.052	0.118	0.169	0.072	0.024	0.035	0.0777
0.022	0.055	0.048	0.08	0.626	0.122	0.018	0.039	0.036	0.0672
0.202	0.03	0.059	0.115	0.085	0.098	0.114	0.377	0.056	0.0207
0.083	0.039	0.053	0.07	0.115	0.227	0.142	0.573	0.038	0.0573
0.218	0.039	0	0.059	0.158	0.089	0.093	0.029	0.037	0.103
0.022	0.038	0.074	0.038	0.125	0.076	0.08	0.237	0.032	0.0515
0	0.033	0.067	0.059	0	0	0.018	0.172	0.032	0.048
0	0.037	0.055	0.038	0.141	0.097	0.038	0.134	0.046	0.321
0.022	0.03	0.051	0.038	0.071	0.342	0.018	0.105	0.036	0.0085
0.51	0.036	0.067	0.046	0.095	0.08	0.094	0.09	0.04	0.15
0.069	0.03	0.05	0.052	0.099	0	0.103	0.446	0.043	0.0502
0.123	0.049	0.061	0.047	0.071	0.063	0.088	0.013	0.048	0.08
0.022	0.038	0.048	0.06	0.104	0.12	0.034	0.335	0.035	0.0841
0.109	0.045	0.048	0.071	0.097	0.063	0.085	0.041	0.034	0.0854
0.341	0.033	0.07	0.107	0.1	0.267	0.221	2.81	0.038	0.0354
0.05	0.046	0.048	0.093	0.147	0.08	0.121	0.818	0.032	0.209
0.35	0.037	0.048	0.06	0.141	0.078	0.053	1.11	0.039	0.354
0.248	0.043	0.079	0.07	0.167	0.08	0.08	0.286	0.047	0.226
0.282	0.047	0.051	0.038	0.073	0.208	0.04	0.188	0.036	0.0388
0.235	0.045	0.048	0.048	0.088	0.066	0.077	0.298	0.038	0.0944
0.054	0.047	0.06	0.038	0.173	0.114	0.056	0.516	0.032	0.0443
0.079	0.03	0.048	0.038	0.224	0.063	0.059	0.516	0.036	0.074
0.022	0.052	0.048	0.038	0.133	0.098	0.045	0.162	0.039	0.0314
0.022	0.034	0.055	0.038	0.122	0.11	0.09	0.323	0.037	0.074
0.057	0.033	0.048	0.038	0.122	0.08	0.125	0.41	0.032	0.094
0.254	0.035	0.048	0.123	0.125	0.351	0.156	0.919	0.341	0.272
0.129	0.046	0.063	0.089	0.216	0.155	0.141	0.826	0.053	0.0962
0.111	0.041	0.048	0.066	0.159	0.077	0.157	1.55	0.044	0.169
0.185	0.034	0.048	0.038	0.241	0.159	0.028	0.552	0.033	0.0334
0.022	0.034	0.048	0.064	0.103	0.088	0.073	0.384	0.039	0.0217
0	0.037	0.1	0.063	0	0.106	0	0.555	0.037	0.107
1.7	0.03	0.048	0.286	0.221	0.16	0.191	0.299	0.209	0.171
0.103	0.035	0.048	0.059	0.127	0.069	0.13	0.632	0.039	0.0488
0.022	0.034	0.092	0.038	0.133	0.396	0.079	0.616	0.037	0.021
0.081	0.051	0.051	0.048	0.109	0.093	0.085	1.04	0.033	0.0671
0.402	0.038	0.048	0.315	0.099	0.226	0.113	0.225	0.067	0.277
0.076	0.05	0.048	0.077	0.118	0	0.085	0.296	0.032	0.0886
0.089	0.03	0.052	0.038	0.101	0.185	0.071	0.14	0.039	0.0391
0.367	0.036	0.071	0.195	0.255	0.148	0.21	0.758	0.091	0.394
0.033	0.03	0.058	0.038	0.147	0.571	0.07	1.79	0.032	0.0571
0.986	0.033	0.048	0.396	0.865	0.177	0.206	0.179	1.07	0.122
0	0	0.048	0.038	0	0	0	4.35	0.047	0.142
0	0	0.048	0.038	0	0	0	2.51	0.032	0.037
0	0.049	0.067	0.038	0	0	0	1.9	0.032	0.091
0.022	0.032	0.048	0.06	0.19	0.085	0.052	0.071	0.037	0.0477
0.03	0.039	0.048	0.083	0.124	0.065	0.069	3.36	0.044	0.0794
0.022	0.03	0.052	0.047	0.081	0.063	0.05	0.448	0	0.0335
0.506	0.03	0.1	0.072	0.172	0.063	0.11	0.53	0.045	0.18
0.272	0.036	0.048	0.038	0.164	0	0.033	1.02	0.04	0.156
0.073	0.03	0.079	0.038	0.14	0.124	0.111	0.541	0.051	0.155
0.106	0.037	0.048	0.038	0.129	0.116	0.111	0.604	0.041	0.171
0.215	0.045	0.048	0.038	0.165	0	0.069	0.818	0.033	0.223
0.022	0.046	0.062	0.068	0.084	0	0.053	0.379	0.034	0.0813
0.093	0.039	0.059	0.08	0.115	0.084	0.091	0.264	0.038	0.0481
0.12	0.03	0.054	0.092	0.156	0.072	0.062	0.413	0.035	0.102
0.188	0.033	0.063	0.038	0	0	0.018	0.117	0.032	0.024
0	0.047	0.06	0	0	0	0	0.063	0.032	0.0397
0.268	0.03	0.048	0.305	0.11	0.81	0.149	8.31	0.214	0.198
0	0.044	0.048	0.071	0	0	0	8.23	0.041	0.162
0.105	0.03	0.048	0.056	0.201	0.618	0.062	8.28	0.051	0.208
0	0.055	0.064	0.038	0	0.08	0.091	8.22	0.041	0.131
0.196	0.057	0.048	0.07	0.101	0	0.051	0.064	0.039	0.124
0.188	0.03	0.06	0.038	0.13	0.105	0.047	0.144	0.032	0.0542
0.122	0.03	0.048	0.07	0.144	0	0.07	0.088	0.034	0.0672
0.064	0.042	0.048	0	0.124	0	0.084	1.51	0.032	0.0492
0.187	0.041	0.048	0.045	0.103	0.091	0.101	1.68	0.053	0.0846
0.03	0.03	0.064	0.038	0.126	0.297	0.133	1.7	0.047	0.0459
0	0.039	0.048	0.038	0	0	0.018	0.073	0.032	0
0.174	0.05	0.058	0.074	0.081	0	0.081	0.276	0.041	0.0368
0	0.034	0.068	0.038	0.113	0	0.03	0.156	0.032	0.136
0.022	0.05	0.063	0.148	0.112	0.104	0.062	0.321	0.04	0.147
0.126	0.032	0.055	0.038	0.109	0.135	0.049	0.73	0.032	0.0558
0.022	0.03	0.063	0.187	0.071	0.084	0.05	0.665	0.053	0.104
0.14	0.03	0.048	0.061	0.081	0.076	0.08	0.418	0.039	0.153
0	0.03	0.048	0.038	0.074	0	0.048	0.363	0.032	0.229
1.5	0.04	0.048	0.082	0.087	0.21	0.13	0.661	0.032	0.104
0.022	0.041	0.048	0.066	0.162	0.082	0.084	0.968	0.034	0.0745
0.022	0.044	0.048	0.076	0.071	0.077	0.042	0.122	0.033	0.0188
0.632	0.032	0.065	0.39	0.314	0.072	0.13	0.072	0.107	0.0657
0.282	0.034	0.048	0.08	0.091	0	0.053	0.219	0.04	0.0499
0.041	0.035	0.048	0.045	0.112	0.351	0.2	0.545	0.039	0.0712
0.103	0.03	0.048	0.038	0.161	0.063	0.055	0.149	0.044	0.0259
1.77	0.035	0.048	0.93	0.111	0.602	0.126	1.08	0.115	0.103
0	0.03	0.078	0.066	0.08	0.063	0.071	0.082	0.038	0.0577
0.028	0.039	0.048	0.038	0.178	0.392	0.055	0.087	0.032	0.0502
0.064	0.04	0.048	0.038	0.105	0	0.072	0.836	0.035	0.0816
0.146	0.039	0.048	0.038	0.132	0.081	0.094	1	0.032	0.132
0.022	0.059	0.06	0.038	0.197	0.11	0.078	2.14	0.041	0.0683
0.022	0.042	0.048	0.038	0.071	0.076	0.062	0.045	0.042	0.0253
0.244	0.03	0.052	0.038	0.097	0.089	0.064	0.235	0.032	0.0132
0.022	0.053	0.048	0.038	0.085	0.089	0.063	1.41	0.037	0.182
0.093	0.033	0.079	0.085	0.101	0.106	0.081	0.691	0.039	0.235
0.123	0.057	0.05	0.059	0	0.08	0.018	1.56	0.032	0.154
2.16	0.04	0.048	0.963	0.426	4.3	0.247	3.97	0.165	1.42
0.089	0.03	0.051	0.045	0.076	0.076	0.147	0.023	0.036	0.141
0	0.049	0.048	0.147	0	0.08	0	0.976	0.032	0.0503
0.022	0.034	0.048	0.038	0.071	0.463	0.047	0.014	0.036	0.0388
0	0.053	0	0.038	0.073	0.067	0.073	0.036	0.041	0.0298
0.095	0.044	0	0.038	0.122	0.129	0.025	0.101	0.039	0.0235
0.09	0.032	0.048	0.055	0.092	0	0.088	0.116	0.035	0.046
0.064	0.03	0.048	0.047	0.089	0.089	0.082	0.353	0.032	0.0436
0.03	0.045	0.066	0.038	0.075	0.15	0.05	0.004	0.038	0.0136
0	0.046	0.048	0.038	0.071	0	0.038	0.193	0.032	0.0162
0.258	0.046	0.088	0.144	0.076	0.087	0.141	0.127	0.084	0.07
0.515	0.03	0.059	0.038	0.078	0.089	0.124	0.065	0.035	0.012
0.069	0.053	0.053	0.087	0.201	0	0.072	0.156	0.033	0.0366
0.043	0.03	0	0	0.119	0.063	0.052	0.045	0.032	0.0213
0.462	0.043	0.065	0.093	0.071	0.07	0.07	0.05	0.035	0.0131
0	0.03	0.048	0.059	0	0	0	0.071	0.032	0.0199
0	0.048	0.048	0.052	0.084	0.388	0.038	0.381	0.04	0.084
0.188	0.03	0.086	0.038	0.084	0.261	0.018	0.011	0.032	0.0121
0.264	0.043	0.048	0.258	0.071	0.668	0.093	0.087	0.113	0.393
0.14	0.032	0.048	0.066	0.397	0.482	0.154	2.82	0.056	0.373
0	0.036	0.048	0.093	0.118	0.217	0.054	1.04	0.057	0.232
0	0.03	0.06	0.038	0	0.102	0.018	0.139	0.032	0
0	0.043	0.052	0	0	0	0	0	0	0
0	0.056	0.048	0.038	0	0.076	0	0	0.048	0
0.404	0.03	0.048	0.14	0.195	0.268	0.087	0.698	0.043	0.374
0.133	0.046	0.06	0.158	0	0.08	0.079	0.019	0.07	0.0178
0.208	0.036	0.051	0.066	0.083	0.067	0.09	0.07	0.032	0.0411
0.051	0.046	0.048	0.062	0.072	0.194	0.064	0.649	0.059	1.14
0	0	0.05	0	0	0	0	4.26	0	1.62
0.116	0.033	0.074	0.074	0.112	0.139	0.12	0.372	0.033	0.062
0.022	0.033	0.048	0.052	0.179	0.074	0.077	0.828	0.044	0.0636
0.21	0.03	0.109	0.098	0.163	0	0.136	0.028	0.08	0.0168
0	0.063	0	0.049	0	0.077	0	0.135	0.054	0.119
0.102	0.038	0.048	0.038	0.079	0.08	0.048	0.202	0.032	0.0153
0	0.034	0.063	0.054	0.077	0.189	0.018	0.116	0.038	0.0205
0.369	0.065	0.055	0.123	0.127	0.546	0.081	39.9	0.29	109
0.188	0.032	0.079	0.247	0.071	0.364	0.036	0.028	0.349	0.0245
0	0.03	0.048	0	0.079	0.08	0	0.409	0.032	0.08
0.188	0.038	0.048	0.046	0.071	0.084	0.036	0.406	0.034	0.0273
0.204	0.05	0.048	0.677	0.106	0.251	0.039	0.548	0.066	0.212
0.022	0.038	0.048	0.077	0.071	0.098	0.098	0.038	0.041	0.35
0.288	0.039	0.058	0.038	0.138	0.063	0.12	0.316	0.038	0.0818
0	0.036	0.063	0.066	0.112	0.214	0.03	1.04	0.034	0.0388
0.109	0.03	0.057	0.063	0.138	0.08	0.083	0.541	0.033	0.0486
0.254	0.043	0.065	0.094	0.174	0	0.051	0.352	0.034	0.149
0.235	0.035	0.048	0.038	0.15	0.08	0.108	0.029	0.045	0.069
0	0.049	0.05	0.074	0.144	0.08	0.082	0.01	0.035	0.0871
0.109	0.03	0.058	0.038	0.112	0	0.037	0.118	0.038	0.0316
0	0.054	0.065	0.081	0.096	0	0.018	0.01	0.059	0.0124
0.022	0.034	0.048	0.045	0.107	0	0.053	0.585	0.032	0.0413
0.252	0.051	0.048	0.066	0.158	0.279	0.2	0.365	0.044	0.047
0.059	0.042	0.048	0.038	0.093	0	0.03	0.233	0.032	0.0231
0	0.051	0.065	0.071	0	0	0.018	0.002	0.048	0.0118
0.122	0.04	0.051	0.049	0.081	0	0.054	0.128	0.032	0.0193
0.033	0.04	0.048	0.038	0.075	0.097	0.074	0.021	0.032	0.0756
0.194	0.048	0.056	0.08	0.082	0.282	0.113	0.252	0.032	0.0846
0.09	0.037	0.048	0.059	0.076	0	0.085	0.143	0.035	0.0214
0.091	0.042	0.05	0.038	0.081	0	0.039	0.141	0.032	0.0178
0	0.03	0	0.038	0	0.08	0	0.109	0	0.0241
0.109	0.038	0.048	0.052	0.077	0.101	0.099	0.36	0.19	0.0299
0.109	0.03	0.336	0.038	0.112	0.072	0.052	0.007	0.032	0.0691
0.05	0.035	0.051	0.161	0.071	0.078	0.113	0.005	0.057	0.048
0.083	0.034	0.055	0.066	0.125	0.22	0.112	0.127	0.035	0.0576
0.104	0.041	0.051	0.049	0.134	0.381	0.113	0.272	0.036	0.103
0.282	0.045	0.052	0.275	0.096	0.097	0.094	0.351	0.055	0.0502
0.022	0.03	0.048	0.038	0.083	0.063	0.055	0.096	0.033	0.24
0	0.043	0.063	0.087	0.092	0.063	0.053	0.356	0.034	0.0464
0.1	0.045	0.076	0.047	0.128	0.189	0.087	3.27	0.044	0.167
0.022	0.039	0.06	0.059	0.12	0.08	0.058	4.01	0.043	0.198
0.089	0.043	0.048	0.054	0.153	0.095	0.097	5.41	0.035	0.203
0.115	0.03	0.048	0.1	0.325	0.186	0.152	1.49	0.041	0.074
0.237	0.043	0	0.427	0.071	0.329	0.053	0.218	0.396	0.199
0.344	0.039	0.061	0.553	0.094	0.2	0.078	0.997	0.062	0.075
0.022	0.052	0.057	0.092	0.073	1.32	0.101	0.444	0.041	0.0305
0	0.078	0.068	0.12	0	0	0.018	1.86	0.033	0.0894
0.18	0.047	0.048	0.163	0.175	0.183	0.137	1.07	0.078	0.099
0.17	0.05	0.051	0.066	0.16	0.072	0.089	0.184	0.036	0.0414
0.361	0.037	0.048	0.071	0.125	0	0.028	0.614	0.032	0.029
0.103	0.03	0.058	0.123	0.077	0.088	0.112	1.41	0.039	0.165
0.06	0.034	0.058	0.038	0.113	0.109	0.104	0.073	0.036	0.0603
0.105	0.03	0.07	0.066	0.071	0.115	0.114	0.436	0.062	0.184
0	0.04	0.051	0.076	0.082	0.08	0.018	0.248	0.032	0.0313
0.114	0.041	0.056	0.038	0.174	0	0.084	0.585	0.036	0.0537
0.299	0.06	0.048	0.048	0.09	0	0.089	0.044	0.033	0.0876
0.139	0.05	0.048	0.066	0.114	0	0.048	0.671	0.033	0.0712
0.022	0.038	0.048	0.038	0.074	0.075	0.068	0.173	0.039	0.244
0.033	0.034	0.048	0.097	0.076	0.089	0.105	0.172	0.427	0.044
0.102	0.035	0	0.156	0.088	0.32	0.093	1.15	0.241	0.105
0.022	0.042	0	0.068	0.125	0	0.083	0.343	0.032	0.0844
0.142	0.039	0	0.038	0.1	0	0.018	0.12	0.032	0.0384
0.022	0.03	0.054	0.12	0.13	0.132	0.035	0.291	0.038	0.113
0.14	0.042	0.048	0.068	0.255	0.074	0.082	0.633	0.036	0.0859
0.022	0.03	0.054	0.052	0.071	0.08	0.061	0.145	0.032	0.0403
0.044	0.03	0	0.05	0.098	0.132	0.028	0.489	0.032	0.0445
0.14	0.048	0.055	0.038	0.109	0	0.043	0.217	0.046	0.137
0.066	0.056	0.048	0.038	0.224	0.084	0.082	2.38	0.035	0.0828
0.373	0.052	0.073	0.069	0.252	0.083	0.061	0.163	0.044	0.0372
0.348	0.033	0.059	0.045	0.104	0	0.018	0.439	0.033	0.0474
0.031	0.034	0.048	0.08	0.136	0	0.025	0.547	0.035	0.0185
0.86	0.055	0.048	0.847	0.132	1.46	0.195	0.23	0.635	0.528
0.073	0.041	0.051	0.07	0.096	0.316	0.079	0.198	0.044	0.447
0.692	0.055	0.048	0.187	0.071	0.294	0.102	0.117	0.06	0.0898
0.022	0.042	0.048	0.038	0.118	0.08	0.128	0.266	0.036	0.026
0	0.037	0.048	0.049	0.137	0.167	0.046	0.322	0.04	0.0482
1.21	0.043	0.079	0.699	0.342	0.888	0.104	0.19	1.8	0.579
0	0.04	0.048	0.038	0.071	0	0.018	0.523	0.038	0.0566
0.178	0.03	0.048	0.086	0	0.063	0.018	0.179	0.032	0.117
0.319	0.047	0.062	0.075	0.343	0.092	0.167	0.872	0.032	0.0294
0.022	0.043	0	0.058	0.082	0.381	0.058	0.899	0.039	0.0934
0.022	0.032	0.048	0.093	0.076	0	0.052	0.379	0.032	0.0255
0.022	0.034	0.048	0.072	0.139	0	0.018	0.377	0.032	0.0189
0.404	0.053	0	0.346	0.137	0.385	0.094	0.697	0.042	0.111
0.171	0.05	0.052	0.19	0.204	0.253	0.119	0.178	0.058	3.43
0.089	0.047	0.048	0.038	0.071	0.084	0.083	0.091	0.032	0.0312
0.133	0.041	0.048	0.049	0.115	0	0.094	0.253	0.052	0.254
0.175	0.037	0.055	0.053	0.081	0.134	0.088	1.61	0.034	0.17
0.064	0.05	0.063	0.077	0.137	0.063	0.186	3.12	0.037	0.172
0.04	0.046	0.056	0.038	0.137	0	0.063	0.049	0.036	0.0587
0.078	0.039	0.064	0.054	0.124	0.093	0.067	0.067	0.032	0.023
0	0.03	0.056	0.038	0.12	0.321	0.018	0.139	0.032	0.0325
0	0.038	0.048	0.038	0.094	0	0.03	0.081	0.036	0.0198
0	0.043	0.048	0.038	0.071	0	0.018	0.459	0.033	0.129
0.022	0.033	0.048	0.038	0.071	0	0	0.382	0.032	0
0.022	0.03	0.048	0.038	0.146	0.11	0.038	0.503	0.032	0.0426
0.138	0.037	0.048	0.05	0.229	0	0.055	3.43	0.032	0.055
0	0.052	0.063	0.038	0.071	0	0.038	2.01	0.039	0.131
0.022	0.072	0.048	0.052	0.103	0.108	0.05	3.2	0.041	0.12
0.363	0.038	0.051	0.062	0	0.154	0.096	0.483	0.054	0.114
0	0.034	0.048	0.072	0	0	0.087	0.479	0	0.0546
0	0.043	0.048	0	0.11	0.063	0.03	0.49	0.038	0.07
0.136	0.033	0.054	0.049	0.111	0.072	0.08	0.104	0.043	0.0425
0.022	0.043	0.056	0.038	0	0	0.018	0.045	0.032	0.0129
0	0	0.116	0.038	0	0	0	0.092	0	0.053
0.022	0.034	0.063	0.038	0.182	0.063	0.052	0.034	0.046	0.0215
0.226	0.034	0	0.038	0.109	0.118	0.058	0.02	0.046	0.0209
0.129	0.03	0.058	0.062	0.099	0.198	0.155	0.028	0.097	0.0724
0.099	0.037	0.098	0.102	0.096	0.232	0.108	0.02	0.044	0.0253
0.713	0.047	0.05	0.491	0.095	0.097	0.128	0.015	0.269	0.221
0.115	0.035	0.048	0.109	0.214	0.148	0.139	0.109	0.051	0.0158
0.022	0	0.048	0.059	0.077	0	0.018	0.137	0.032	0.0468
0.624	0.043	0	0.66	0.14	0.296	0.07	0.14	0.665	0.126
0	0.03	0.054	0.038	0.077	0.405	0.061	0.016	0.04	0.112
0.022	0.061	0.048	0.045	0.089	0.091	0.05	0.341	0.032	0.065
0.022	0.046	0.068	0.063	0.106	0.148	0.072	0.701	0.032	0.0551
0.051	0.039	0.077	0.092	0.123	0.326	0.092	0.369	0.032	0.0323
0.044	0.032	0.048	0.047	0.075	0	0.051	0.042	0.034	0.0914
0	0.03	0.048	0.038	0.078	0.144	0.102	0.036	0.054	0.454
0.022	0.052	0.054	0.054	0.083	0.072	0.07	0.094	0.05	0.307
0	0.046	0.048	0.107	0.071	0	0.018	0.012	0.035	0.0515
0.087	0.039	0.058	0	0.071	0.128	0.062	0.273	0.199	0.0162
0.022	0.03	0.048	0.038	0.071	0.104	0.018	0.216	0.032	0.0331
0.022	0.059	0.048	0.103	0.084	0	0.018	0.334	0.032	0.0279
0.335	0.03	0.061	0.16	0.084	0.124	0.07	0.692	0.045	0.0586
0.022	0.03	0.048	0.038	0.194	0	0.098	0.015	0.034	0
0.322	0.034	0.05	0.038	0.224	0	0.039	0.101	0.032	0.0187
0.141	0.03	0.07	0.082	0.148	0.138	0.15	0.115	0.059	0.0154
0.823	0.042	0.048	0	0.208	0.194	0.091	0.132	0.032	0.0175
0.196	0.041	0.048	0.045	0.115	0	0.026	0.332	0.044	0.0858
0.555	0.03	0.05	0.038	0.079	0	0.039	0.02	0.032	0.0155
0.134	0.03	0.048	0.467	0	0.158	0.042	0.022	0.082	0.212
0	0.048	0	0.038	0	0	0.038	0.068	0.032	0.0159
0.022	0.036	0.052	0.12	0	0.063	0.018	0.009	0.032	0.0142
0.132	0.03	0.071	0.044	0.095	0.088	0.05	0.054	0.032	0.0148
0.022	0.03	0.055	0.059	0.146	0.063	0.042	0.299	0.035	0.058
0.022	0.036	0.312	0.06	0.096	0	0.018	0.004	3.33	0.0724
0.022	0.032	0.048	0.038	0.096	0.166	0.062	1.33	0.043	0.133
0.265	0.032	0.061	0.038	0.086	0.178	0.075	0.056	0.035	0.0703
0.219	0.036	0.05	0.068	0.114	0.098	0.078	0.029	0.033	0.051
0.022	0.032	0.089	0.045	0	0.074	0.07	0.064	0.04	0.0466
0.073	0.038	0.083	0.055	0.1	0.098	0.092	0.065	0.044	0.0374
0.022	0.043	0.063	0.038	0.149	0	0.024	0.07	0.035	0.0182
0.122	0.03	0.071	0.038	0.095	0	0.055	0.084	0.032	0.0299
0.073	0.03	0.072	0.068	0.077	0.178	0.039	0.59	0.426	0.0931
0.098	0.042	0.048	0.075	0.118	0.098	0.076	0.671	0.035	0.0226
0.022	0	0.048	0.038	0.071	0	0.045	0.012	0.032	0.0924
0.72	0.044	0.048	0.655	0.342	0.305	0.069	0.608	0.28	0.25
0.033	0.035	0.051	0.06	0.187	0.094	0.062	0.611	0.034	0.183
0	0.03	0.063	0.06	0.071	0.166	0.05	1.65	0.035	0.104
0.022	0.045	0.048	0.065	0.116	0.134	0.052	1.49	0.035	0.296
0.022	0.038	0.051	0.064	0.071	0.114	0.045	0.009	0.046	0.0302
0	0.033	0.056	0.052	0.09	0	0.036	0.255	0.032	0.079
0.031	0.047	0.059	0.088	0.128	0.549	0.083	0.261	0.035	0.0247
0.403	0.057	0.06	0.282	0.581	0.133	0.164	0.011	0.083	0.0401
0.114	0.055	0.048	0.038	0.13	0.063	0.066	0.178	0.039	0.029
0.123	0.056	0.048	0.038	0	0	0.082	0.234	0.044	0.0298
0.252	0.041	0.048	0.038	0.107	0.224	0.078	0.011	0.032	0.139
0.58	0.034	0.048	0.527	0.095	0.104	0.091	0.037	0.678	0.134
0.048	0.035	0.07	0.103	0.083	0.164	0.103	0.448	0.042	0.0588
