H3K4me3	H3K36me3	H3K9me3	H3K4me1	H3K27ac	H3K27me3	H3K9ac	RNAseq	DNase	GROseq	deepRloop	RLFS	GC	CTCF	RAD21
0.031	0.024	0.041	0.028	0.023	0.026	0.01	0	0.012	0	0.217	0	0.374	0.048	0.055
0.031	0.011	0.036	0	0.004	0	0.005	0	0.007	0	0.068	0	0.398	0.048	0.055
0	0	0.032	0	0.004	0.018	0.005	0	0.003	0	0.037	0	0.404	0.048	0
0	0.057	0.033	0.021	0.004	0.039	0.035	0.212	0.003	0.021	0.357	0	0.338	0.048	0.059
0	0.07	0.032	0.053	0.028	0	0.01	0.819	0.007	0	0.267	0	0.374	0.052	0
0.043	0.054	0.032	0.028	0.01	0.024	0.005	0.312	0.006	0.04	1.1	0	0.37	0.048	0.055
0	0	0.038	0	0.01	0.028	0.023	0.07	0.004	0	0.125	0	0.454	0.048	0.055
0.035	0.014	0.044	0.025	0.007	0.037	0.01	0	0.005	0	0.65	0	0.434	0.048	0.055
0.042	0.015	0.04	0.04	0.023	0.023	0.01	0	0.009	0	0.202	0	0.4	0.048	0.055
0.034	0.02	0.041	0.048	0.004	0.021	0.014	0	0.007	0	0.038	0	0.322	0	0
0	0.036	0.032	0.041	0.015	0.028	0.005	0	0.009	0.021	0.264	0	0.332	0.048	0.055
0.039	0.016	0.032	0.03	0.004	0.034	0.005	0	0.006	0	0.315	0	0.344	0.048	0.055
0.039	0.011	0.036	0.047	0.017	0.018	0.022	0	0.009	0	0.511	1	0.44	0.048	0.055
0	0.03	0.032	0	0.023	0.033	0.014	0	0.005	0	1.13	0	0.388	0	0.055
0.031	0.033	0.035	0.026	0.019	0.021	0.041	0	0.008	0	0.195	0	0.412	0.067	0.061
0.046	0.014	0.044	0.021	0.01	0.039	0.014	0.037	0.005	0	1.39	0	0.422	0.054	0.076
0	0.033	0.032	0.038	0.004	0.045	0.014	0	0.007	0.042	1.51	0	0.32	0.048	0.055
0	0.028	0.033	0.038	0.004	0.034	0.005	0	0.009	0	0.515	0	0.342	0.048	0.055
0.034	0.017	0.046	0.028	0.021	0.068	0.005	0	0.006	0	0.185	0	0.516	0.048	0.066
0.034	0.014	0.032	0	0.004	0.049	0.014	0	0.008	0	0.249	0	0.38	0.048	0.076
0.038	0.034	0.043	0.032	0.014	0.063	0.01	0	0.006	0	0.141	0	0.45	0.048	0.055
0	0.013	0.039	0.021	0.007	0.041	0.005	0	0.006	0	0.074	0	0.362	0.048	0.055
0.034	0.011	0.039	0.021	0.007	0.032	0.028	0	0.013	0	0.526	0	0.364	0.048	0.055
0.04	0.081	0.037	0.041	0.01	0.024	0.014	0.21	0.011	0.021	0.726	0	0.402	0.048	0.055
0.033	0.016	0.032	0.025	0.012	0.027	0.005	0	0.006	0	0.341	0	0.388	0.048	0.075
0	0.023	0.032	0.021	0.004	0.027	0.014	0	0.025	0	0.594	0	0.33	0.048	0.055
0.033	0.016	0.032	0	0.004	0.048	0.014	0	0.004	0	0.163	0	0.34	0.048	0.061
0.033	0.026	0.033	0.028	0.02	0.026	0.014	0	0.005	0	0.075	0	0.294	0.048	0.055
0.05	0.026	0.032	0.021	0.01	0.032	0.019	0	0.01	0	0.049	0	0.438	0.048	0.059
0.033	0.014	0.035	0.044	0.004	0.021	0.019	0	0.007	0	0.123	0	0.374	0.048	0.055
0.035	0.014	0.034	0.032	0.004	0.03	0.01	0	0.007	0	0.104	0	0.382	0.048	0.076
0.039	0.027	0.032	0.044	0.008	0.043	0.017	0.28	0.006	0.021	0.485	0	0.464	0.048	0.055
0.039	0.021	0.035	0.044	0.008	0.028	0.028	0.147	0.009	0.021	0.454	0	0.398	0.048	0
0	0.037	0.032	0.044	0.008	0.031	0.005	0	0.008	0	0.129	0	0.332	0	0.067
0.048	0	0.035	0.044	0.004	0.102	0.03	0	0.006	0	0.188	0	0.456	0.048	0.055
0.039	0.021	0.032	0.044	0.022	0.043	0.014	0	0.01	0	0.233	0	0.386	0.048	0.055
0.046	0.021	0.037	0.044	0.004	0.07	0.014	0	0.009	0	0.181	0	0.464	0.072	0.055
0	0.021	0.032	0	0.008	0.053	0.023	0	0.008	0	0.407	0	0.478	0.048	0.055
0.039	0.027	0.047	0.044	0.004	0.046	0.019	0	0.005	0	0.555	0	0.328	0.048	0.055
0	0.027	0.038	0.044	0.013	0.039	0.019	0	0.012	0	1.05	0	0.532	0.063	0
0.049	0.021	0.032	0.044	0.004	0.058	0.005	0	0.008	0	0.937	0	0.444	0.048	0.055
0.039	0.032	0.032	0.044	0.013	0	0.014	0.318	0.011	0.138	0.138	0	0.474	0.048	0.055
0.039	0.043	0.032	0	0.022	0.028	0.023	0.349	0.005	0.021	0.491	0	0.374	0.048	0.13
0.039	0.021	0.037	0	0.008	0.033	0.005	0	0.018	0.021	0.747	0	0.44	0	0.071
0.039	0.026	0.04	0.053	0.022	0.063	0.014	0	0.008	0	0.273	0	0.454	0.056	0.108
0	0	0.032	0	0.004	0	0.035	0	0.005	0	0.883	0	0.388	0.048	0.069
0.034	0.019	0.046	0.053	0.01	0.024	0.014	0	0.004	0	0.142	0	0.362	0.048	0
0.034	0.028	0.046	0.032	0.019	0.034	0.005	0	0.006	0	0.119	0	0.426	0.048	0.058
0.041	0.028	0.04	0.076	0.04	0.022	0.005	0	0.018	0	0.033	0	0.37	0.048	0.055
0.034	0.029	0.035	0.028	0.019	0.026	0.005	0	0.007	0	0.062	0	0.382	0.048	0.063
0	0.032	0.041	0.049	0.004	0.023	0.01	0	0.007	0	0.314	0	0.29	0.048	0.069
0.033	0.011	0.034	0.028	0.025	0.025	0.01	0	0.008	0	0.098	0	0.4	0.058	0.055
0	0.014	0.032	0.021	0.02	0.021	0.014	0	0.008	0	0.888	0	0.484	0.048	0.055
0.033	0.016	0.032	0	0.004	0.032	0.014	0	0.004	0	0.978	0	0.452	0.048	0.055
0.034	0.011	0.044	0.038	0.028	0.038	0.028	0	0.009	0	0.196	0	0.368	0.048	0.055
0	0.015	0.032	0.039	0.018	0	0.005	0.07	0.011	0	0.076	0	0.304	0.048	0.055
0.044	0.015	0.033	0.038	0.004	0.018	0.01	0	0.007	0	2.1	0	0.5	0.048	0.063
0	0.015	0.032	0.032	0.012	0.025	0.01	0.147	0.007	0	2.42	0	0.416	0.048	0
0.034	0.018	0.032	0.051	0.004	0.036	0.023	0.248	0.069	0.021	0.382	0	0.294	0.108	0.464
0.035	0.032	0.035	0.028	0.023	0.026	0.026	0	0.006	0	0.582	0	0.366	0.048	0.063
0.034	0.014	0.032	0.021	0.004	0.021	0.028	0	0.005	0	0.787	0	0.43	0.059	0.055
0.031	0.014	0.032	0.028	0.004	0.034	0.019	0	0.004	0	1.4	0	0.472	0.048	0
0.092	0.024	0.035	0.148	0.231	0.018	0.072	0	0.244	0.049	0.523	0	0.42	0.055	0.164
0.066	0.037	0.032	0.092	0.304	0	0.085	0.07	0.245	0.053	0.672	0	0.422	0.048	0.129
0.031	0.016	0.039	0.028	0.004	0.021	0.01	0	0.008	0	0.484	0	0.442	0.056	0.055
0	0.024	0.039	0.028	0.026	0.021	0.005	0	0.007	0	0.263	0	0.382	0	0.055
0.041	0.034	0.033	0.025	0.018	0.042	0.035	0	0.026	0	0.165	0	0.506	0.079	0.082
0.034	0.014	0.032	0.032	0.004	0.029	0.005	0	0.012	0	0.084	0	0.344	0.048	0.06
0	0.023	0.032	0	0.004	0.029	0.005	0	0.003	0	0.342	0	0.252	0.048	0.055
0.038	0.014	0.032	0.042	0.015	0.037	0.005	0	0.011	0	0.05	0	0.332	0.048	0.055
0.031	0.016	0.032	0	0.022	0.055	0.005	0	0.004	0	0.25	2	0.648	0	0.055
0.031	0.076	0	0.028	0.004	0.021	0.005	0.202	0.006	0.023	0.187	0	0.284	0.048	0.055
0	0.042	0.032	0.026	0.012	0.028	0.005	0.768	0.007	0.021	0.172	0	0.262	0.048	0.055
0.031	0.027	0.035	0.044	0.026	0.021	0.005	0.037	0.006	0	1.39	0	0.456	0.048	0
0.031	0.014	0.032	0.028	0.025	0.028	0.01	0	0.007	0	0.169	0	0.308	0.048	0.055
0.034	0.066	0.041	0.044	0.004	0.029	0.019	0.147	0.006	0.138	0.231	0	0.37	0.048	0.055
0.034	0.029	0.032	0	0.004	0	0.005	0	0.007	0	1.1	0	0.47	0	0
0.031	0.026	0.032	0.031	0.004	0.023	0.014	0	0.007	0.021	1	0	0.414	0.056	0.055
0	0.016	0.036	0.032	0.004	0.022	0.014	0	0.005	0	0.198	0	0.302	0.048	0.055
0.034	0.011	0.039	0	0.004	0.035	0.005	0	0.003	0	0.852	0	0.444	0	0.055
0.065	0.04	0.033	0.038	0.012	0.04	0.014	0	0.008	0	0.155	0	0.4	0.048	0.059
0.043	0.014	0.033	0.021	0.01	0.033	0.03	0	0.006	0	0.372	0	0.428	0.048	0.055
0.034	0.038	0.035	0	0.024	0.021	0.005	0	0.01	0	0.505	0	0.394	0.064	0.055
0.04	0.026	0.035	0.025	0.015	0.024	0.019	0	0.004	0	0.085	0	0.422	0.048	0.055
0	0.027	0.032	0.021	0.004	0.024	0.014	0.07	0.005	0	1.7	0	0.424	0.048	0
0.046	0.032	0.033	0	0.012	0.03	0.005	0.116	0.008	0	0.09	0	0.438	0.052	0.055
0.035	0.015	0.032	0.041	0.012	0.022	0.05	0	0.015	0.068	0.788	0	0.466	0	0.055
0.033	0.029	0.034	0.046	0.01	0.039	0.023	0	0.008	0	1.83	0	0.328	0.056	0.055
0	0.023	0.033	0.032	0.015	0.018	0.01	0	0.006	0	1.06	0	0.436	0.056	0.066
0.031	0.026	0.032	0.025	0.015	0.026	0.014	0	0.007	0	0.48	0	0.382	0.048	0
0.036	0.011	0.032	0.028	0.015	0.022	0.014	0	0.007	0	1.37	0	0.524	0.048	0.055
0.034	0.019	0.033	0.032	0.004	0.036	0.023	0.222	0.007	0.021	0.602	0	0.45	0.048	0.055
0.037	0.054	0.032	0.032	0.004	0.021	0.023	0.213	0.003	0.021	0.218	0	0.346	0.048	0.067
0	0.024	0.037	0.026	0.022	0.028	0.032	0.037	0.004	0	0.303	0	0.526	0	0.061
0.034	0.014	0.043	0.029	0.004	0.03	0.014	0	0.006	0	0.429	0	0.334	0.048	0.055
0.031	0.03	0.032	0	0.004	0.02	0.023	0	0.006	0	0.166	0	0.402	0.054	0.055
0.035	0.062	0.037	0.048	0.019	0.034	0.014	0	0.007	0	1.8	0	0.512	0.048	0.055
0.034	0.011	0.053	0	0.004	0.044	0.041	0	0.008	0	0.986	0	0.47	0.048	0.065
0.033	0.027	0.042	0	0.012	0.025	0.014	0	0.006	0	0.081	0	0.454	0.048	0.055
0.035	0.026	0.057	0.021	0.015	0.094	0.023	0	0.012	0	0.165	1	0.604	0.051	0.055
0.061	0.04	0.037	0.131	0.086	0.026	0.048	0.07	0.017	0	0.893	1	0.422	0	0.059
0	0	0.033	0	0.004	0	0.023	0	0.007	0	0.037	0	0.332	0.052	0.064
0.035	0.014	0.044	0.04	0.034	0.028	0.036	0	0.013	0	0.048	0	0.46	0.054	0.055
0.034	0.036	0.039	0.028	0.015	0.029	0.014	0	0.012	0	0.095	0	0.45	0.048	0.055
0.031	0.02	0.05	0	0.015	0.088	0.036	0	0.008	0	0.112	0	0.494	0.048	0.06
0.042	0.025	0.032	0.083	0.022	0.031	0.01	0	0.008	0	0.094	0	0.63	0.056	0.055
0	0	0.04	0	0.004	0	0.005	0.546	0.008	0	0.375	0	0.39	0.048	0.055
0.048	0.029	0.033	0.037	0.027	0.024	0.005	0.235	0.011	0.021	0.096	0	0.39	0.048	0.055
0	0.02	0.04	0.032	0.01	0.022	0.005	0	0.008	0	0.236	0	0.344	0.048	0.055
0.033	0.021	0.038	0.029	0.018	0.039	0.01	0	0.018	0	0.071	0	0.348	0.048	0.063
0.036	0.039	0.046	0.034	0.004	0.04	0.005	0	0.009	0	0.102	0	0.326	0	0.087
0.033	0.035	0.036	0.028	0.004	0.024	0.023	0	0.012	0	0.367	0	0.416	0.048	0.062
0.035	0.046	0.039	0.052	0.004	0.028	0.005	0	0.008	0	0.057	0	0.266	0	0.055
0.036	0.014	0.035	0.028	0.022	0.034	0.014	0	0.009	0	0.16	0	0.388	0.054	0.067
0	0.015	0.033	0.028	0.01	0.039	0.036	0	0.009	0.021	2.18	0	0.458	0.048	0.055
0.044	0.029	0.037	0.051	0.025	0.028	0.014	0	0.073	0	0.039	0	0.428	0.393	0.61
0.04	0.022	0.033	0.028	0.004	0.022	0.028	0	0.008	0	0.418	0	0.284	0.048	0.055
0	0.023	0.033	0.021	0.02	0.024	0.014	0	0.008	0	0.098	0	0.318	0.048	0.067
0.035	0	0	0	0.004	0.023	0.005	0	0.009	0	0.434	0	0.286	0	0.061
0.04	0.026	0.034	0.031	0.021	0.055	0.037	0.037	0.011	0	0.04	0	0.38	0.048	0.062
0.035	0.057	0.036	0.038	0.013	0.032	0.01	0	0.019	0	0.094	0	0.33	0.076	0.066
0.042	0.039	0.034	0.028	0.01	0.022	0.022	0	0.008	0	0.072	0	0.392	0.048	0.063
0.033	0.025	0.035	0.051	0.015	0.021	0.014	0	0.046	0	0.06	0	0.296	0.052	0.07
0.049	0.025	0.039	0.053	0.01	0.036	0.005	0	0.005	0	0.029	0	0.284	0.048	0.055
0.031	0.014	0.041	0.021	0.004	0.026	0.014	0	0.004	0	0.139	0	0.272	0	0.055
0.033	0.035	0.044	0.031	0.004	0.03	0.014	0	0.007	0	1.5	0	0.296	0.048	0.055
0.044	0.016	0.04	0.026	0.012	0.021	0.005	0	0.008	0	0.817	0	0.346	0.048	0.055
0.04	0.014	0.036	0.028	0.007	0.036	0.014	0	0.005	0	0.078	0	0.32	0.056	0.055
0	0.011	0.05	0.034	0.021	0.023	0.01	0	0.004	0	0.082	0	0.306	0.048	0.055
0	0.018	0.032	0.055	0.01	0.034	0.014	0	0.007	0	0.156	0	0.294	0.048	0.055
0	0.032	0	0.028	0.007	0.034	0.014	0	0.008	0	0.122	0	0.3	0.048	0.055
0.031	0.025	0.044	0.039	0.015	0.041	0.01	0	0.01	0	0.039	0	0.342	0.062	0.07
0.039	0.04	0.049	0.053	0.027	0.027	0.005	0.083	0.016	0.021	0.084	0	0.356	0.048	0.055
0.04	0.041	0.045	0.037	0.01	0.035	0.029	0.205	0.01	0.068	0.119	0	0.372	0.051	0.06
0.035	0.026	0.033	0.021	0.028	0.043	0.03	0	0.008	0	0.753	0	0.4	0.048	0.06
0.032	0.032	0.033	0.032	0.018	0.024	0.01	0	0.008	0	0.074	0	0.326	0.048	0
0.036	0.02	0.039	0.049	0.022	0.023	0.01	0	0.009	0	0.25	0	0.33	0.048	0.055
0.04	0.033	0.038	0.025	0.014	0.02	0.01	0	0.011	0	0.112	0	0.362	0.048	0.055
0.04	0.013	0.035	0.036	0.004	0.021	0.014	0	0.007	0	0.097	0	0.344	0.063	0.06
0.034	0.039	0.041	0.026	0.015	0.029	0.019	0	0.011	0.021	0.084	0	0.398	0.048	0.055
0.035	0.032	0.034	0.028	0.015	0.024	0.005	0	0.011	0	0.935	0	0.358	0	0.055
0.034	0.02	0.039	0.025	0.004	0.028	0.024	0.11	0.006	0	0.684	0	0.394	0.048	0.055
0.041	0.028	0.034	0.034	0.01	0.031	0.019	0	0.005	0	0.094	0	0.41	0.051	0.055
0	0.087	0.033	0.021	0.004	0.048	0.005	0	0.01	0.021	0.904	0	0.402	0.048	0.071
0	0.025	0.032	0.021	0.004	0.031	0.019	0	0.007	0	0.366	0	0.346	0.051	0.055
0.039	0.039	0.036	0.029	0.034	0.024	0.033	0.037	0.015	0.024	0.532	0	0.492	0.153	0.072
0.033	0.07	0.036	0.055	0.026	0.022	0.01	0.952	0.006	0.054	0.297	0	0.33	0.048	0.055
0.038	0.028	0.032	0.04	0.004	0.049	0.01	0	0.003	0	0.284	0	0.408	0.076	0.055
0.04	0.022	0.045	0.045	0.015	0.029	0.019	0	0.008	0	0.04	0	0.35	0	0.055
0.042	0.03	0.037	0.024	0.015	0.025	0.005	0	0.005	0	0.355	0	0.35	0.048	0.055
0.059	0.014	0.039	0.021	0.01	0.022	0.01	0	0.006	0	0.078	0	0.394	0.056	0.055
0.033	0.032	0.044	0.028	0.004	0.034	0.005	0	0.008	0	1.52	0	0.376	0.048	0.055
0.031	0.034	0.033	0.028	0.027	0.035	0.01	0	0.006	0	0.096	0	0.364	0.048	0
0.034	0.045	0.034	0.032	0.004	0.026	0.005	0	0.012	0	0.064	0	0.292	0	0.071
0.034	0.011	0.035	0.028	0.012	0.034	0.026	0	0.013	0	0.323	0	0.292	0.076	0.055
0.044	0.03	0.032	0.028	0.004	0.057	0.01	0	0.009	0	0.559	0	0.254	0	0.055
0.044	0.014	0.035	0.03	0.004	0.035	0.028	0	0.01	0	1.39	0	0.344	0.048	0
0.031	0.039	0.035	0.035	0.035	0.02	0.035	0	0.017	0.042	0.751	0	0.454	0.053	0.055
0.031	0.014	0.032	0.038	0.004	0	0.014	0.147	0.009	0	1.03	2	0.474	0	0.055
0.048	0.039	0.042	0.036	0.028	0.022	0.014	0.068	0.008	0	0.103	0	0.506	0.063	0.068
0.041	0.027	0.036	0.045	0.027	0.236	0.054	0	0.01	0	0.089	0	0.552	0.051	0.055
0	0.066	0.032	0.057	0.004	0.018	0.028	0.248	0.006	0.021	0.343	0	0.286	0.048	0.067
0.031	0.106	0.032	0.05	0.028	0.028	0.023	2.11	0.008	0.021	1.1	0	0.424	0	0.06
0.042	0.052	0.04	0.045	0.01	0.037	0.028	0.092	0.015	0.04	0.217	0	0.468	0.05	0.06
0.038	0.053	0.048	0.03	0.056	0.021	0.026	1.42	0.009	0.056	0.585	0	0.36	0.051	0.079
0	0.02	0.032	0	0.036	0.042	0.023	0	0.006	0	0.474	0	0.468	0.048	0.063
0.036	0.056	0.04	0.052	0.048	0.034	0.019	0.07	0.009	0.057	0.48	0	0.412	0.051	0.055
0.031	0.03	0.034	0.049	0.007	0.031	0.014	0	0.008	0	0.188	0	0.41	0.068	0.055
0	0.031	0.034	0	0.021	0.018	0.014	0.037	0.005	0	0.681	0	0.34	0	0.055
0.04	0.024	0.032	0.058	0.007	0.046	0.036	0.093	0.009	0.138	0.357	0	0.354	0.048	0.055
0.035	0.022	0.044	0.026	0.027	0.024	0.014	0.153	0.005	0.021	0.263	0	0.38	0.056	0.055
0.033	0.02	0.033	0.035	0.014	0.029	0.026	0.091	0.006	0	0.237	0	0.41	0.048	0
0.031	0.027	0.032	0.028	0.007	0.032	0.005	0.136	0.006	0.248	0.834	0	0.348	0.076	0.055
0.031	0.016	0.038	0.028	0.039	0.046	0.032	0	0.008	0	0.23	0	0.336	0.056	0.055
0.063	0.015	0.038	0.026	0.021	0.034	0.032	0	0.007	0	0.239	0	0.446	0.048	0.071
0.033	0.014	0.05	0.024	0.014	0.127	0.03	0	0.011	0	0.354	0	0.484	0.051	0.066
0.04	0.042	0.033	0.044	0.004	0.057	0.023	0	0.009	0	0.114	0	0.342	0.048	0.055
0.034	0.081	0.042	0.032	0.02	0.037	0.028	0.298	0.014	0.021	0.933	0	0.408	0.058	0.066
0.049	0.015	0.032	0.057	0.004	0.028	0.014	0	0.008	0	0.849	0	0.414	0.056	0.07
0.034	0.028	0.047	0.044	0.004	0.043	0.068	0	0.007	0	0.079	0	0.472	0	0.06
0.042	0.024	0	0	0.004	0.021	0.014	0	0.004	0	0.646	0	0.28	0.048	0
0.031	0.027	0.057	0.041	0.019	0.025	0.014	0	0.006	0	0.029	0	0.392	0.059	0.09
0	0.013	0.036	0.038	0.004	0.023	0.028	0	0.007	0	0.038	0	0.388	0.048	0.055
0.047	0.011	0.032	0.034	0.004	0.045	0.005	0	0.007	0	0.062	0	0.36	0	0.055
0.033	0.024	0.039	0.021	0.004	0.026	0.01	0	0.008	0	1.62	0	0.486	0.048	0.055
0	0.044	0.035	0.035	0.025	0.04	0.01	0	0.006	0	0.045	0	0.324	0.048	0.067
0.04	0.035	0.038	0.046	0.048	0.021	0.032	0	0.012	0	0.274	0	0.386	0.048	0.067
0.038	0.026	0.032	0.076	0.041	0.025	0.005	0	0.07	0.021	0.078	0	0.41	0.059	0.087
0.044	0.011	0.033	0.027	0.004	0.035	0.044	0	0.008	0	0.061	0	0.418	0.065	0.055
0.036	0	0.032	0.028	0.023	0.036	0.014	0	0.009	0	0.489	0	0.382	0.048	0.055
0.054	0.014	0.037	0.028	0.019	0.021	0.005	0	0.012	0	0.194	0	0.43	0.054	0.058
0.045	0.013	0.033	0.039	0.042	0.069	0.014	0	0.009	0.138	0.107	0	0.476	0.048	0.069
0	0.015	0.039	0.026	0.004	0.02	0.023	0	0.005	0	1.44	0	0.456	0.051	0.055
0.04	0.021	0.043	0.036	0.038	0.078	0.032	0	0.013	0	0.226	0	0.5	0.051	0.055
0.033	0.042	0.039	0.045	0.022	0.033	0.017	0	0.011	0.052	0.358	0	0.428	0.048	0.055
0.052	0.02	0.042	0.03	0.031	0.03	0.028	0.126	0.012	0.042	1.32	0	0.42	0.058	0.064
0.042	0.04	0.039	0.052	0.004	0.021	0.014	0.325	0.01	0.105	1.53	0	0.448	0	0.063
0.031	0.07	0.036	0.028	0.004	0.031	0.005	1.61	0.01	0.023	0.417	0	0.338	0.048	0.071
0.034	0.021	0.032	0.049	0.004	0.025	0.014	0	0.009	0	0.487	0	0.344	0.048	0.071
0.031	0.026	0.04	0.032	0.004	0.028	0.028	0.07	0.009	0	0.175	0	0.328	0.048	0.058
0.044	0.024	0.036	0.046	0.028	0.039	0.067	0	0.015	0	1.4	0	0.44	0.048	0.055
0.034	0.041	0.039	0.062	0.004	0.02	0.01	0.123	0.018	0.021	0.062	0	0.364	0.062	0.063
0.033	0.072	0.032	0.028	0.015	0.021	0.033	1.38	0.01	0.026	0.791	0	0.374	0.051	0.091
0.032	0.063	0.033	0.044	0.028	0.028	0.032	0.679	0.008	0.04	0.445	0	0.416	0.06	0.055
0.041	0.081	0.038	0.082	0.06	0.033	0.035	1.08	0.032	0.021	1.4	0	0.402	0.05	0.065
0	0.028	0.047	0.032	0.007	0.023	0.032	0.174	0.015	0.021	1.47	0	0.388	0.048	0.055
0.031	0.049	0.033	0	0.004	0	0.023	0.216	0.008	0.021	1.11	0	0.326	0.052	0
0.046	0.011	0.033	0.034	0.007	0.03	0.023	0	0.011	0	0.153	0	0.488	0.109	0.068
0	0.014	0.034	0.021	0.01	0.032	0.014	0	0.011	0	1.1	0	0.462	0.048	0.063
0.047	0.032	0.041	0.021	0.034	0.045	0.023	0	0.007	0.021	0.071	0	0.406	0.056	0.063
0.033	0.033	0.035	0.038	0.023	0.054	0.005	0	0.007	0	0.08	0	0.38	0.048	0.055
0.031	0.033	0.032	0.021	0.027	0.031	0.023	0	0.008	0	0.477	0	0.372	0.051	0.055
0.036	0.014	0.032	0.025	0.004	0.018	0.019	0	0.006	0.021	0.706	0	0.44	0.056	0.055
0.039	0.017	0	0.028	0.007	0.018	0.014	0	0.01	0	0.449	0	0.398	0.048	0.055
0.031	0.042	0.046	0.027	0.015	0.021	0.014	0.202	0.005	0.021	0.746	0	0.442	0.054	0.055
0	0.05	0.033	0.038	0.032	0.028	0.019	0.289	0.008	0.042	0.333	0	0.34	0	0.055
0.034	0.014	0.047	0.032	0.022	0.041	0.035	0	0.02	0	0.986	0	0.44	0.163	0.055
0.041	0.064	0.042	0.056	0.004	0.048	0.026	0.216	0.009	0	0.521	0	0.422	0.048	0.055
0.048	0.032	0.036	0.03	0.004	0.023	0.041	0.344	0.006	0.042	2.13	0	0.432	0.048	0.055
0.034	0.023	0.054	0.032	0.027	0.032	0.052	0.11	0.011	0	2.29	1	0.506	0.048	0.055
0.031	0.035	0.032	0.06	0.01	0.174	0.029	0	0.008	0	1.49	0	0.476	0	0.071
0.053	0.037	0.032	0.039	0.004	0.023	0.014	0	0.009	0	0.056	0	0.326	0.048	0.055
0.031	0.016	0.038	0.039	0.007	0.028	0.014	0	0.008	0.024	0.233	0	0.416	0.057	0.06
0.035	0.241	0.039	0.036	0.036	0.028	0.046	2.72	0.014	0.053	0.296	0	0.378	0.073	0.055
0	0.016	0.033	0.048	0.004	0.047	0.014	0	0.008	0	0.7	0	0.3	0.048	0.055
0.041	0.016	0.036	0.03	0.055	0.1	0.045	0	0.006	0	0.739	0	0.496	0.048	0
0.034	0.022	0.043	0	0.004	0.018	0.013	0.086	0.007	0.021	0.825	0	0.48	0.048	0.055
0.031	0.041	0.032	0.056	0.035	0.044	0.005	0.588	0.012	0.138	0.854	0	0.412	0.048	0.055
0.035	0.025	0.033	0.025	0.038	0.025	0.023	0.531	0.01	0.054	0.873	0	0.404	0.048	0
0.033	0.014	0.034	0.04	0.015	0.054	0.014	0	0.009	0	0.168	0	0.484	0.048	0.061
0.041	0.028	0.045	0.028	0.027	0.03	0.028	0	0.006	0	0.059	0	0.444	0.051	0.078
0.034	0.024	0.035	0.028	0.004	0.028	0.005	0	0.007	0	0.443	0	0.332	0.048	0.055
0.04	0.021	0.043	0.028	0.004	0.046	0.01	0	0.01	0	0.125	0	0.344	0.06	0.055
0.058	0.021	0.041	0.088	0.082	0.024	0.036	0	0.016	0	0.223	0	0.428	0.048	0.061
0.034	0.03	0.035	0.03	0.027	0.021	0.028	0	0.007	0	0.552	0	0.454	0.048	0.055
0.035	0.019	0.047	0	0.015	0.03	0.019	0	0.009	0	0.11	0	0.468	0	0.055
0.031	0.025	0.033	0.032	0.004	0.021	0.01	0	0.005	0	0.047	0	0.364	0	0.055
0.033	0.026	0.039	0.046	0.015	0.024	0.028	0	0.005	0	0.081	0	0.368	0.048	0.055
0.031	0.035	0.032	0.028	0.015	0.03	0.014	0	0.007	0	0.29	0	0.416	0.048	0
0.033	0.02	0.05	0.05	0.004	0.024	0.01	0	0.009	0	0.186	0	0.316	0.048	0.058
0.034	0.026	0.036	0.028	0.012	0.021	0.005	0	0.006	0	0.543	0	0.324	0.048	0.055
0.045	0.038	0.041	0.032	0.015	0.023	0.014	0	0.007	0	0.093	0	0.354	0.048	0.061
0	0.028	0.039	0	0.01	0.039	0.022	0	0.007	0	0.275	0	0.348	0.048	0.055
0.034	0.025	0.038	0.032	0.015	0.041	0.037	0	0.007	0	0.434	0	0.4	0.048	0.062
0.053	0.028	0.036	0.053	0.004	0.029	0.014	0	0.005	0	0.682	0	0.334	0.052	0.055
0.041	0.058	0.034	0.032	0.004	0.023	0.023	0.897	0.007	0.021	3.22	0	0.448	0.048	0.055
0.037	0.045	0.041	0.05	0.008	0.042	0.028	0.946	0.01	0.138	0.241	0	0.362	0.054	0.055
0.035	0.018	0.032	0	0.02	0.023	0.014	0	0.011	0	0.211	0	0.33	0.048	0.062
0.045	0.023	0.032	0.068	0.01	0.025	0.028	0.07	0.007	0	0.331	0	0.398	0.074	0.071
0.035	0.019	0.04	0.024	0.034	0.107	0.019	0	0.009	0	0.066	0	0.52	0.052	0.06
0.036	0.057	0.042	0.032	0.004	0.028	0.038	0	0.009	0	0.23	0	0.43	0.048	0.055
0	0.022	0.032	0	0.01	0.038	0.028	0	0.009	0	1.06	0	0.422	0	0
0.031	0.013	0.032	0	0.007	0.021	0.023	0	0.008	0	0.157	0	0.27	0.048	0
0	0.03	0.032	0.033	0.004	0.021	0.005	0	0.008	0	0.038	0	0.246	0.056	0.084
0.033	0.015	0.048	0.038	0.026	0.083	0.041	0	0.009	0	0.175	0	0.502	0.058	0.055
0.04	0.017	0.044	0.039	0.026	0.035	0.039	0	0.051	0	0.322	0	0.524	0.91	0.633
0.042	0.011	0.033	0.052	0.019	0.038	0.035	0	0.047	0	0.173	0	0.594	0.103	0.202
0.036	0.011	0.035	0.021	0.015	0.056	0.023	0	0.012	0	0.61	0	0.49	0.048	0.055
